rank,drug,file,safety_drug,trial_used
906,Methoxamine,result_trial_data_NCT04809974_CF_Methoxamine.json,0.272006,trial_2
907,Mannitol,result_trial_data_NCT04809974_CF_Mannitol.json,0.271980,trial_2
908,Guanabenz,result_trial_data_NCT04809974_CF_Guanabenz.json,0.271966,trial_2
909,Drospirenone,result_trial_data_NCT04809974_CF_Drospirenone.json,0.271931,trial_2
910,Imiquimod,result_trial_data_NCT04809974_CF_Imiquimod.json,0.271917,trial_2
911,Acetophenazine,result_trial_data_NCT04809974_CF_Acetophenazine.json,0.271594,trial_2
912,Cystine,result_trial_data_NCT04809974_CF_Cystine.json,0.271560,trial_2
913,Ramatroban,result_trial_data_NCT04809974_CF_Ramatroban.json,0.271541,trial_2
914,Pitavastatin,result_trial_data_NCT04809974_CF_Pitavastatin.json,0.271538,trial_2
915,Carbinoxamine,result_trial_data_NCT04809974_CF_Carbinoxamine.json,0.271442,trial_2
916,Estradiol,result_trial_data_NCT04809974_CF_Estradiol.json,0.271361,trial_2
917,Oxytocin,result_trial_data_NCT04809974_CF_Oxytocin.json,0.271340,trial_2
918,Glycopyrronium,result_trial_data_NCT04809974_CF_Glycopyrronium.json,0.271102,trial_2
919,Methionine,result_trial_data_NCT04809974_CF_Methionine.json,0.271096,trial_2
920,Mirabegron,result_trial_data_NCT04809974_CF_Mirabegron.json,0.270889,trial_2
921,Domiphen,result_trial_data_NCT04809974_CF_Domiphen.json,0.270885,trial_2
922,Trimipramine,result_trial_data_NCT04809974_CF_Trimipramine.json,0.270716,trial_2
923,Dirithromycin,result_trial_data_NCT04809974_CF_Dirithromycin.json,0.270643,trial_2
924,Talbutal,result_trial_data_NCT04809974_CF_Talbutal.json,0.270559,trial_2
925,Felodipine,result_trial_data_NCT04809974_CF_Felodipine.json,0.270505,trial_2
926,Pralidoxime,result_trial_data_NCT04809974_CF_Pralidoxime.json,0.270486,trial_2
927,Capecitabine,result_trial_data_NCT04809974_CF_Capecitabine.json,0.270441,trial_2
928,Lacidipine,result_trial_data_NCT04809974_CF_Lacidipine.json,0.270382,trial_2
929,Sucrose,result_trial_data_NCT04809974_CF_Sucrose.json,0.270357,trial_2
930,Molindone,result_trial_data_NCT04809974_CF_Molindone.json,0.270330,trial_2
931,Lornoxicam,result_trial_data_NCT04809974_CF_Lornoxicam.json,0.270327,trial_2
932,Etoricoxib,result_trial_data_NCT04809974_CF_Etoricoxib.json,0.270279,trial_2
933,Desoximetasone,result_trial_data_NCT04809974_CF_Desoximetasone.json,0.270265,trial_2
934,Flavin_mononucleotid,result_trial_data_NCT04809974_CF_Flavin_mononucleotid.json,0.270249,trial_2
935,Bepotastine,result_trial_data_NCT04809974_CF_Bepotastine.json,0.270238,trial_2
936,Ozagrel,result_trial_data_NCT04809974_CF_Ozagrel.json,0.269661,trial_2
937,Atenolol,result_trial_data_NCT04809974_CF_Atenolol.json,0.269497,trial_2
938,Rimantadine,result_trial_data_NCT04809974_CF_Rimantadine.json,0.269474,trial_2
939,Moricizine,result_trial_data_NCT04809974_CF_Moricizine.json,0.269445,trial_2
940,Felbamate,result_trial_data_NCT04809974_CF_Felbamate.json,0.269402,trial_2
941,Benziodarone,result_trial_data_NCT04809974_CF_Benziodarone.json,0.269239,trial_2
942,Moclobemide,result_trial_data_NCT04809974_CF_Moclobemide.json,0.269077,trial_2
943,Sirolimus,result_trial_data_NCT04809974_CF_Sirolimus.json,0.269061,trial_2
944,Ropivacaine,result_trial_data_NCT04809974_CF_Ropivacaine.json,0.268748,trial_2
945,Tetracaine,result_trial_data_NCT04809974_CF_Tetracaine.json,0.268677,trial_2
946,Medroxyprogesterone_,result_trial_data_NCT04809974_CF_Medroxyprogesterone_.json,0.268653,trial_2
947,Letermovir,result_trial_data_NCT04809974_CF_Letermovir.json,0.268576,trial_2
948,Butorphanol,result_trial_data_NCT04809974_CF_Butorphanol.json,0.268512,trial_2
949,Benzbromarone,result_trial_data_NCT04809974_CF_Benzbromarone.json,0.268434,trial_2
950,Lomefloxacin,result_trial_data_NCT04809974_CF_Lomefloxacin.json,0.268258,trial_2
951,Doxepin,result_trial_data_NCT04809974_CF_Doxepin.json,0.268192,trial_2
952,Cefotaxime,result_trial_data_NCT04809974_CF_Cefotaxime.json,0.268187,trial_2
953,Ampicillin,result_trial_data_NCT04809974_CF_Ampicillin.json,0.268186,trial_2
954,Clopidogrel,result_trial_data_NCT04809974_CF_Clopidogrel.json,0.267988,trial_2
955,Lamotrigine,result_trial_data_NCT04809974_CF_Lamotrigine.json,0.267857,trial_2
956,Ataluren,result_trial_data_NCT04809974_CF_Ataluren.json,0.267564,trial_2
957,Torasemide,result_trial_data_NCT04809974_CF_Torasemide.json,0.267529,trial_2
958,Buspirone,result_trial_data_NCT04809974_CF_Buspirone.json,0.267481,trial_2
959,Hexafluronium,result_trial_data_NCT04809974_CF_Hexafluronium.json,0.267381,trial_2
960,Methacholine,result_trial_data_NCT04809974_CF_Methacholine.json,0.267282,trial_2
961,Aminoglutethimide,result_trial_data_NCT04809974_CF_Aminoglutethimide.json,0.267259,trial_2
962,Pretomanid,result_trial_data_NCT04809974_CF_Pretomanid.json,0.267135,trial_2
963,Dapiprazole,result_trial_data_NCT04809974_CF_Dapiprazole.json,0.266973,trial_2
964,Alfacalcidol,result_trial_data_NCT04809974_CF_Alfacalcidol.json,0.266972,trial_2
965,Simvastatin,result_trial_data_NCT04809974_CF_Simvastatin.json,0.266820,trial_2
966,Diosmin,result_trial_data_NCT04809974_CF_Diosmin.json,0.266782,trial_2
967,Filgotinib,result_trial_data_NCT04809974_CF_Filgotinib.json,0.266530,trial_2
968,Amifostine,result_trial_data_NCT04809974_CF_Amifostine.json,0.266481,trial_2
969,Biperiden,result_trial_data_NCT04809974_CF_Biperiden.json,0.266292,trial_2
970,Lopinavir,result_trial_data_NCT04809974_CF_Lopinavir.json,0.266191,trial_2
971,Propiverine,result_trial_data_NCT04809974_CF_Propiverine.json,0.265922,trial_2
972,Lumacaftor,result_trial_data_NCT04809974_CF_Lumacaftor.json,0.265808,trial_2
973,Norethisterone,result_trial_data_NCT04809974_CF_Norethisterone.json,0.265726,trial_2
974,Indigotindisulfonic_,result_trial_data_NCT04809974_CF_Indigotindisulfonic_.json,0.265623,trial_2
975,Leflunomide,result_trial_data_NCT04809974_CF_Leflunomide.json,0.265452,trial_2
976,Cyclobenzaprine,result_trial_data_NCT04809974_CF_Cyclobenzaprine.json,0.265410,trial_2
977,Dextrothyroxine,result_trial_data_NCT04809974_CF_Dextrothyroxine.json,0.265369,trial_2
978,Pentobarbital,result_trial_data_NCT04809974_CF_Pentobarbital.json,0.265266,trial_2
979,Zanamivir,result_trial_data_NCT04809974_CF_Zanamivir.json,0.265153,trial_2
980,Podofilox,result_trial_data_NCT04809974_CF_Podofilox.json,0.265110,trial_2
981,Atovaquone,result_trial_data_NCT04809974_CF_Atovaquone.json,0.264639,trial_2
982,Gallamine_triethiodi,result_trial_data_NCT04809974_CF_Gallamine_triethiodi.json,0.264281,trial_2
983,Oxiconazole,result_trial_data_NCT04809974_CF_Oxiconazole.json,0.263897,trial_2
984,Moxonidine,result_trial_data_NCT04809974_CF_Moxonidine.json,0.263865,trial_2
985,Oxatomide,result_trial_data_NCT04809974_CF_Oxatomide.json,0.263781,trial_2
986,Ademetionine,result_trial_data_NCT04809974_CF_Ademetionine.json,0.263754,trial_2
987,Amobarbital,result_trial_data_NCT04809974_CF_Amobarbital.json,0.263635,trial_2
988,Dronedarone,result_trial_data_NCT04809974_CF_Dronedarone.json,0.263598,trial_2
989,Benzoic_acid,result_trial_data_NCT04809974_CF_Benzoic_acid.json,0.263524,trial_2
990,Aminophylline,result_trial_data_NCT04809974_CF_Aminophylline.json,0.263334,trial_2
991,Prasugrel,result_trial_data_NCT04809974_CF_Prasugrel.json,0.263067,trial_2
992,Tetrabenazine,result_trial_data_NCT04809974_CF_Tetrabenazine.json,0.262914,trial_2
993,Maraviroc,result_trial_data_NCT04809974_CF_Maraviroc.json,0.262823,trial_2
994,Spironolactone,result_trial_data_NCT04809974_CF_Spironolactone.json,0.262651,trial_2
995,Fomepizole,result_trial_data_NCT04809974_CF_Fomepizole.json,0.262486,trial_2
996,Chlormezanone,result_trial_data_NCT04809974_CF_Chlormezanone.json,0.262483,trial_2
997,Gabapentin,result_trial_data_NCT04809974_CF_Gabapentin.json,0.262479,trial_2
998,Ethotoin,result_trial_data_NCT04809974_CF_Ethotoin.json,0.262258,trial_2
999,Clofibrate,result_trial_data_NCT04809974_CF_Clofibrate.json,0.262226,trial_2
1000,Tipranavir,result_trial_data_NCT04809974_CF_Tipranavir.json,0.262160,trial_2
1001,Norgestrel,result_trial_data_NCT04809974_CF_Norgestrel.json,0.262083,trial_2
1002,Sulfapyridine,result_trial_data_NCT04809974_CF_Sulfapyridine.json,0.261995,trial_2
1003,Ticarcillin,result_trial_data_NCT04809974_CF_Ticarcillin.json,0.261937,trial_2
1004,Xanomeline,result_trial_data_NCT04809974_CF_Xanomeline.json,0.261716,trial_2
1005,Periciazine,result_trial_data_NCT04809974_CF_Periciazine.json,0.261704,trial_2
1006,Phenelzine,result_trial_data_NCT04809974_CF_Phenelzine.json,0.261602,trial_2
1007,Naftopidil,result_trial_data_NCT04809974_CF_Naftopidil.json,0.261597,trial_2
1008,Prednicarbate,result_trial_data_NCT04809974_CF_Prednicarbate.json,0.261410,trial_2
1009,Flufenamic_acid,result_trial_data_NCT04809974_CF_Flufenamic_acid.json,0.261072,trial_2
1010,Doxapram,result_trial_data_NCT04809974_CF_Doxapram.json,0.261043,trial_2
1011,Acenocoumarol,result_trial_data_NCT04809974_CF_Acenocoumarol.json,0.261018,trial_2
1012,Tolnaftate,result_trial_data_NCT04809974_CF_Tolnaftate.json,0.260922,trial_2
1013,Xamoterol,result_trial_data_NCT04809974_CF_Xamoterol.json,0.260550,trial_2
1014,Methenamine,result_trial_data_NCT04809974_CF_Methenamine.json,0.260077,trial_2
1015,Fentanyl,result_trial_data_NCT04809974_CF_Fentanyl.json,0.260034,trial_2
1016,Dihydroergocristine,result_trial_data_NCT04809974_CF_Dihydroergocristine.json,0.259689,trial_2
1017,Fenoldopam,result_trial_data_NCT04809974_CF_Fenoldopam.json,0.259416,trial_2
1018,Sulconazole,result_trial_data_NCT04809974_CF_Sulconazole.json,0.258983,trial_2
1019,Montelukast,result_trial_data_NCT04809974_CF_Montelukast.json,0.258983,trial_2
1020,Cinacalcet,result_trial_data_NCT04809974_CF_Cinacalcet.json,0.258910,trial_2
1021,Amoxicillin,result_trial_data_NCT04809974_CF_Amoxicillin.json,0.258574,trial_2
1022,Cariprazine,result_trial_data_NCT04809974_CF_Cariprazine.json,0.258215,trial_2
1023,Zolmitriptan,result_trial_data_NCT04809974_CF_Zolmitriptan.json,0.258081,trial_2
1024,Ivabradine,result_trial_data_NCT04809974_CF_Ivabradine.json,0.258051,trial_2
1025,Sulbactam,result_trial_data_NCT04809974_CF_Sulbactam.json,0.258040,trial_2
1026,Trazodone,result_trial_data_NCT04809974_CF_Trazodone.json,0.258022,trial_2
1027,Reboxetine,result_trial_data_NCT04809974_CF_Reboxetine.json,0.258011,trial_2
1028,Methscopolamine,result_trial_data_NCT04809974_CF_Methscopolamine.json,0.257949,trial_2
1029,Mephenesin,result_trial_data_NCT04809974_CF_Mephenesin.json,0.257456,trial_2
1030,Rimonabant,result_trial_data_NCT04809974_CF_Rimonabant.json,0.257311,trial_2
1031,Treprostinil,result_trial_data_NCT04809974_CF_Treprostinil.json,0.256755,trial_2
1032,Chlorthalidone,result_trial_data_NCT04809974_CF_Chlorthalidone.json,0.256504,trial_2
1033,Dihydrocodeine,result_trial_data_NCT04809974_CF_Dihydrocodeine.json,0.256424,trial_2
1034,Masitinib,result_trial_data_NCT04809974_CF_Masitinib.json,0.256398,trial_2
1035,Phenyl_aminosalicyla,result_trial_data_NCT04809974_CF_Phenyl_aminosalicyla.json,0.256107,trial_2
1036,Pindolol,result_trial_data_NCT04809974_CF_Pindolol.json,0.256049,trial_2
1037,Labetalol,result_trial_data_NCT04809974_CF_Labetalol.json,0.256044,trial_2
1038,Norgestimate,result_trial_data_NCT04809974_CF_Norgestimate.json,0.255989,trial_2
1039,Diazepam,result_trial_data_NCT04809974_CF_Diazepam.json,0.255833,trial_2
1040,Darifenacin,result_trial_data_NCT04809974_CF_Darifenacin.json,0.255796,trial_2
1041,Procarbazine,result_trial_data_NCT04809974_CF_Procarbazine.json,0.255790,trial_2
1042,Acetazolamide,result_trial_data_NCT04809974_CF_Acetazolamide.json,0.255654,trial_2
1043,Rescinnamine,result_trial_data_NCT04809974_CF_Rescinnamine.json,0.255633,trial_2
1044,Tropicamide,result_trial_data_NCT04809974_CF_Tropicamide.json,0.255534,trial_2
1045,Nitrazepam,result_trial_data_NCT04809974_CF_Nitrazepam.json,0.255513,trial_2
1046,Thiabendazole,result_trial_data_NCT04809974_CF_Thiabendazole.json,0.255478,trial_2
1047,Diphenhydramine,result_trial_data_NCT04809974_CF_Diphenhydramine.json,0.255387,trial_2
1048,Dofetilide,result_trial_data_NCT04809974_CF_Dofetilide.json,0.255358,trial_2
1049,Zonisamide,result_trial_data_NCT04809974_CF_Zonisamide.json,0.255041,trial_2
1050,Tigecycline,result_trial_data_NCT04809974_CF_Tigecycline.json,0.254826,trial_2
1051,Tegaserod,result_trial_data_NCT04809974_CF_Tegaserod.json,0.254598,trial_2
1052,Ethyl_chloride,result_trial_data_NCT04809974_CF_Ethyl_chloride.json,0.254560,trial_2
1053,Piretanide,result_trial_data_NCT04809974_CF_Piretanide.json,0.254530,trial_2
1054,Etretinate,result_trial_data_NCT04809974_CF_Etretinate.json,0.254523,trial_2
1055,Antipyrine,result_trial_data_NCT04809974_CF_Antipyrine.json,0.254475,trial_2
1056,Bepridil,result_trial_data_NCT04809974_CF_Bepridil.json,0.254389,trial_2
1057,Aripiprazole_lauroxi,result_trial_data_NCT04809974_CF_Aripiprazole_lauroxi.json,0.254378,trial_2
1058,Micafungin,result_trial_data_NCT04809974_CF_Micafungin.json,0.254373,trial_2
1059,Butobarbital,result_trial_data_NCT04809974_CF_Butobarbital.json,0.253992,trial_2
1060,Carmustine,result_trial_data_NCT04809974_CF_Carmustine.json,0.253980,trial_2
1061,Sumatriptan,result_trial_data_NCT04809974_CF_Sumatriptan.json,0.253714,trial_2
1062,Benznidazole,result_trial_data_NCT04809974_CF_Benznidazole.json,0.253676,trial_2
1063,Rosuvastatin,result_trial_data_NCT04809974_CF_Rosuvastatin.json,0.253508,trial_2
1064,Macitentan,result_trial_data_NCT04809974_CF_Macitentan.json,0.253370,trial_2
1065,Phenolphthalein,result_trial_data_NCT04809974_CF_Phenolphthalein.json,0.253305,trial_2
1066,Doxazosin,result_trial_data_NCT04809974_CF_Doxazosin.json,0.253292,trial_2
1067,Risedronic_acid,result_trial_data_NCT04809974_CF_Risedronic_acid.json,0.253234,trial_2
1068,Acitretin,result_trial_data_NCT04809974_CF_Acitretin.json,0.253128,trial_2
1069,Pemoline,result_trial_data_NCT04809974_CF_Pemoline.json,0.253059,trial_2
1070,Sulfisoxazole,result_trial_data_NCT04809974_CF_Sulfisoxazole.json,0.253014,trial_2
1071,Cantharidin,result_trial_data_NCT04809974_CF_Cantharidin.json,0.252889,trial_2
1072,Teneligliptin,result_trial_data_NCT04809974_CF_Teneligliptin.json,0.252885,trial_2
1073,Disulfiram,result_trial_data_NCT04809974_CF_Disulfiram.json,0.252828,trial_2
1074,Decamethonium,result_trial_data_NCT04809974_CF_Decamethonium.json,0.252814,trial_2
1075,Gliquidone,result_trial_data_NCT04809974_CF_Gliquidone.json,0.252777,trial_2
1076,Zinc,result_trial_data_NCT04809974_CF_Zinc.json,0.252704,trial_2
1077,Acetohydroxamic_acid,result_trial_data_NCT04809974_CF_Acetohydroxamic_acid.json,0.252590,trial_2
1078,Tolazamide,result_trial_data_NCT04809974_CF_Tolazamide.json,0.252540,trial_2
1079,Maprotiline,result_trial_data_NCT04809974_CF_Maprotiline.json,0.252448,trial_2
1080,Guanfacine,result_trial_data_NCT04809974_CF_Guanfacine.json,0.252213,trial_2
1081,Acebutolol,result_trial_data_NCT04809974_CF_Acebutolol.json,0.252204,trial_2
1082,Loratadine,result_trial_data_NCT04809974_CF_Loratadine.json,0.251658,trial_2
1083,Ertapenem,result_trial_data_NCT04809974_CF_Ertapenem.json,0.251348,trial_2
1084,Carvedilol,result_trial_data_NCT04809974_CF_Carvedilol.json,0.251258,trial_2
1085,Dicloxacillin,result_trial_data_NCT04809974_CF_Dicloxacillin.json,0.250979,trial_2
1086,Vildagliptin,result_trial_data_NCT04809974_CF_Vildagliptin.json,0.250850,trial_2
1087,Sertaconazole,result_trial_data_NCT04809974_CF_Sertaconazole.json,0.250811,trial_2
1088,Encainide,result_trial_data_NCT04809974_CF_Encainide.json,0.250747,trial_2
1089,Cimetidine,result_trial_data_NCT04809974_CF_Cimetidine.json,0.250623,trial_2
1090,Medazepam,result_trial_data_NCT04809974_CF_Medazepam.json,0.250491,trial_2
1091,Sulfadimethoxine,result_trial_data_NCT04809974_CF_Sulfadimethoxine.json,0.250473,trial_2
1092,Thioridazine,result_trial_data_NCT04809974_CF_Thioridazine.json,0.250365,trial_2
1093,Nelfinavir,result_trial_data_NCT04809974_CF_Nelfinavir.json,0.250139,trial_2
1094,Phenylpropanolamine,result_trial_data_NCT04809974_CF_Phenylpropanolamine.json,0.250112,trial_2
1095,Mibefradil,result_trial_data_NCT04809974_CF_Mibefradil.json,0.250102,trial_2
1096,Tofacitinib,result_trial_data_NCT04809974_CF_Tofacitinib.json,0.249920,trial_2
1097,Rivaroxaban,result_trial_data_NCT04809974_CF_Rivaroxaban.json,0.249902,trial_2
1098,Bendazac,result_trial_data_NCT04809974_CF_Bendazac.json,0.249891,trial_2
1099,Lactulose,result_trial_data_NCT04809974_CF_Lactulose.json,0.249743,trial_2
1100,Fusidic_acid,result_trial_data_NCT04809974_CF_Fusidic_acid.json,0.249713,trial_2
1101,Bupivacaine,result_trial_data_NCT04809974_CF_Bupivacaine.json,0.249160,trial_2
1102,Levobupivacaine,result_trial_data_NCT04809974_CF_Levobupivacaine.json,0.249160,trial_2
1103,Phenoxymethylpenicil,result_trial_data_NCT04809974_CF_Phenoxymethylpenicil.json,0.249072,trial_2
1104,Betamethasone,result_trial_data_NCT04809974_CF_Betamethasone.json,0.248958,trial_2
1105,Lofexidine,result_trial_data_NCT04809974_CF_Lofexidine.json,0.248945,trial_2
1106,Phylloquinone,result_trial_data_NCT04809974_CF_Phylloquinone.json,0.248865,trial_2
1107,Cianidanol,result_trial_data_NCT04809974_CF_Cianidanol.json,0.248863,trial_2
1108,Doxycycline,result_trial_data_NCT04809974_CF_Doxycycline.json,0.248609,trial_2
1109,Amantadine,result_trial_data_NCT04809974_CF_Amantadine.json,0.248100,trial_2
1110,Olmutinib,result_trial_data_NCT04809974_CF_Olmutinib.json,0.248079,trial_2
1111,Monobenzone,result_trial_data_NCT04809974_CF_Monobenzone.json,0.248059,trial_2
1112,Sulfinpyrazone,result_trial_data_NCT04809974_CF_Sulfinpyrazone.json,0.248032,trial_2
1113,Lactic_acid,result_trial_data_NCT04809974_CF_Lactic_acid.json,0.247823,trial_2
1114,Cetirizine,result_trial_data_NCT04809974_CF_Cetirizine.json,0.247647,trial_2
1115,Sulfasalazine,result_trial_data_NCT04809974_CF_Sulfasalazine.json,0.247462,trial_2
1116,Sotalol,result_trial_data_NCT04809974_CF_Sotalol.json,0.247337,trial_2
1117,Febuxostat,result_trial_data_NCT04809974_CF_Febuxostat.json,0.247325,trial_2
1118,Celiprolol,result_trial_data_NCT04809974_CF_Celiprolol.json,0.247210,trial_2
1119,Nabilone,result_trial_data_NCT04809974_CF_Nabilone.json,0.247148,trial_2
1120,Desloratadine,result_trial_data_NCT04809974_CF_Desloratadine.json,0.247085,trial_2
1121,Sulfamethizole,result_trial_data_NCT04809974_CF_Sulfamethizole.json,0.246916,trial_2
1122,Metformin,result_trial_data_NCT04809974_CF_Metformin.json,0.246891,trial_2
1123,Isotretinoin,result_trial_data_NCT04809974_CF_Isotretinoin.json,0.246835,trial_2
1124,Umeclidinium,result_trial_data_NCT04809974_CF_Umeclidinium.json,0.246798,trial_2
1125,Clavulanic_acid,result_trial_data_NCT04809974_CF_Clavulanic_acid.json,0.246786,trial_2
1126,Mefenamic_acid,result_trial_data_NCT04809974_CF_Mefenamic_acid.json,0.246742,trial_2
1127,Sibutramine,result_trial_data_NCT04809974_CF_Sibutramine.json,0.246703,trial_2
1128,Quercetin,result_trial_data_NCT04809974_CF_Quercetin.json,0.246658,trial_2
1129,Ivacaftor,result_trial_data_NCT04809974_CF_Ivacaftor.json,0.246464,trial_2
1130,Saxagliptin,result_trial_data_NCT04809974_CF_Saxagliptin.json,0.246427,trial_2
1131,Melatonin,result_trial_data_NCT04809974_CF_Melatonin.json,0.246314,trial_2
1132,Chlorzoxazone,result_trial_data_NCT04809974_CF_Chlorzoxazone.json,0.246266,trial_2
1133,Naphazoline,result_trial_data_NCT04809974_CF_Naphazoline.json,0.245815,trial_2
1134,Bromhexine,result_trial_data_NCT04809974_CF_Bromhexine.json,0.245731,trial_2
1135,Quinidine,result_trial_data_NCT04809974_CF_Quinidine.json,0.245701,trial_2
1136,Benzyl_benzoate,result_trial_data_NCT04809974_CF_Benzyl_benzoate.json,0.245646,trial_2
1137,Astemizole,result_trial_data_NCT04809974_CF_Astemizole.json,0.245514,trial_2
1138,Brexpiprazole,result_trial_data_NCT04809974_CF_Brexpiprazole.json,0.245273,trial_2
1139,Furosemide,result_trial_data_NCT04809974_CF_Furosemide.json,0.245067,trial_2
1140,Isoprenaline,result_trial_data_NCT04809974_CF_Isoprenaline.json,0.244830,trial_2
1141,Bentiromide,result_trial_data_NCT04809974_CF_Bentiromide.json,0.244649,trial_2
1142,Domperidone,result_trial_data_NCT04809974_CF_Domperidone.json,0.244573,trial_2
1143,Sparfloxacin,result_trial_data_NCT04809974_CF_Sparfloxacin.json,0.244507,trial_2
1144,Ruboxistaurin,result_trial_data_NCT04809974_CF_Ruboxistaurin.json,0.244234,trial_2
1145,Perphenazine,result_trial_data_NCT04809974_CF_Perphenazine.json,0.244158,trial_2
1146,Tretinoin,result_trial_data_NCT04809974_CF_Tretinoin.json,0.243961,trial_2
1147,Aminohippuric_acid,result_trial_data_NCT04809974_CF_Aminohippuric_acid.json,0.243853,trial_2
1148,Tizanidine,result_trial_data_NCT04809974_CF_Tizanidine.json,0.243684,trial_2
1149,Propofol,result_trial_data_NCT04809974_CF_Propofol.json,0.243625,trial_2
1150,Estazolam,result_trial_data_NCT04809974_CF_Estazolam.json,0.243530,trial_2
1151,Modafinil,result_trial_data_NCT04809974_CF_Modafinil.json,0.243466,trial_2
1152,Tetracycline,result_trial_data_NCT04809974_CF_Tetracycline.json,0.243175,trial_2
1153,Lovastatin,result_trial_data_NCT04809974_CF_Lovastatin.json,0.242947,trial_2
1154,Budesonide,result_trial_data_NCT04809974_CF_Budesonide.json,0.242641,trial_2
1155,Phenylbutazone,result_trial_data_NCT04809974_CF_Phenylbutazone.json,0.242419,trial_2
1156,Viloxazine,result_trial_data_NCT04809974_CF_Viloxazine.json,0.242037,trial_2
1157,Flucytosine,result_trial_data_NCT04809974_CF_Flucytosine.json,0.241953,trial_2
1158,Droperidol,result_trial_data_NCT04809974_CF_Droperidol.json,0.241826,trial_2
1159,Butalbital,result_trial_data_NCT04809974_CF_Butalbital.json,0.241802,trial_2
1160,Cevimeline,result_trial_data_NCT04809974_CF_Cevimeline.json,0.241651,trial_2
1161,Dopamine,result_trial_data_NCT04809974_CF_Dopamine.json,0.241550,trial_2
1162,Stavudine,result_trial_data_NCT04809974_CF_Stavudine.json,0.241170,trial_2
1163,Temozolomide,result_trial_data_NCT04809974_CF_Temozolomide.json,0.241110,trial_2
1164,Bromocriptine,result_trial_data_NCT04809974_CF_Bromocriptine.json,0.241015,trial_2
1165,Prilocaine,result_trial_data_NCT04809974_CF_Prilocaine.json,0.240953,trial_2
1166,Upadacitinib,result_trial_data_NCT04809974_CF_Upadacitinib.json,0.240935,trial_2
1167,Oxitropium,result_trial_data_NCT04809974_CF_Oxitropium.json,0.240906,trial_2
1168,Propylthiouracil,result_trial_data_NCT04809974_CF_Propylthiouracil.json,0.240504,trial_2
1169,Vitamin_A,result_trial_data_NCT04809974_CF_Vitamin_A.json,0.240385,trial_2
1170,Celecoxib,result_trial_data_NCT04809974_CF_Celecoxib.json,0.240221,trial_2
1171,Paromomycin,result_trial_data_NCT04809974_CF_Paromomycin.json,0.240200,trial_2
1172,Pefloxacin,result_trial_data_NCT04809974_CF_Pefloxacin.json,0.239913,trial_2
1173,Isoflurophate,result_trial_data_NCT04809974_CF_Isoflurophate.json,0.239776,trial_2
1174,Midazolam,result_trial_data_NCT04809974_CF_Midazolam.json,0.239706,trial_2
1175,Hydrocodone,result_trial_data_NCT04809974_CF_Hydrocodone.json,0.239619,trial_2
1176,Cocaine,result_trial_data_NCT04809974_CF_Cocaine.json,0.239597,trial_2
1177,Dextromethorphan,result_trial_data_NCT04809974_CF_Dextromethorphan.json,0.239416,trial_2
1178,Primidone,result_trial_data_NCT04809974_CF_Primidone.json,0.239274,trial_2
1179,Tiaprofenic_acid,result_trial_data_NCT04809974_CF_Tiaprofenic_acid.json,0.239215,trial_2
1180,Alendronic_acid,result_trial_data_NCT04809974_CF_Alendronic_acid.json,0.239186,trial_2
1181,Amiloride,result_trial_data_NCT04809974_CF_Amiloride.json,0.239115,trial_2
1182,Sorbitol,result_trial_data_NCT04809974_CF_Sorbitol.json,0.238892,trial_2
1183,Diethylpropion,result_trial_data_NCT04809974_CF_Diethylpropion.json,0.238400,trial_2
1184,Diclofenac,result_trial_data_NCT04809974_CF_Diclofenac.json,0.238208,trial_2
1185,Aripiprazole,result_trial_data_NCT04809974_CF_Aripiprazole.json,0.238026,trial_2
1186,Pentoxyverine,result_trial_data_NCT04809974_CF_Pentoxyverine.json,0.238020,trial_2
1187,Gramicidin_D,result_trial_data_NCT04809974_CF_Gramicidin_D.json,0.237899,trial_2
1188,Terfenadine,result_trial_data_NCT04809974_CF_Terfenadine.json,0.237884,trial_2
1189,Meloxicam,result_trial_data_NCT04809974_CF_Meloxicam.json,0.237741,trial_2
1190,Nalidixic_acid,result_trial_data_NCT04809974_CF_Nalidixic_acid.json,0.237719,trial_2
1191,Atomoxetine,result_trial_data_NCT04809974_CF_Atomoxetine.json,0.237217,trial_2
1192,Caffeine,result_trial_data_NCT04809974_CF_Caffeine.json,0.237160,trial_2
1193,Amdinocillin,result_trial_data_NCT04809974_CF_Amdinocillin.json,0.237058,trial_2
1194,Sulfathiazole,result_trial_data_NCT04809974_CF_Sulfathiazole.json,0.236979,trial_2
1195,Tezacaftor,result_trial_data_NCT04809974_CF_Tezacaftor.json,0.236953,trial_2
1196,Procainamide,result_trial_data_NCT04809974_CF_Procainamide.json,0.236630,trial_2
1197,Pipamperone,result_trial_data_NCT04809974_CF_Pipamperone.json,0.236629,trial_2
1198,Niclosamide,result_trial_data_NCT04809974_CF_Niclosamide.json,0.236611,trial_2
1199,Dantrolene,result_trial_data_NCT04809974_CF_Dantrolene.json,0.236485,trial_2
1200,Bivalirudin,result_trial_data_NCT04809974_CF_Bivalirudin.json,0.236253,trial_2
1201,Dinoprostone,result_trial_data_NCT04809974_CF_Dinoprostone.json,0.236119,trial_2
1202,Amlodipine,result_trial_data_NCT04809974_CF_Amlodipine.json,0.235411,trial_2
1203,Indocyanine_green_ac,result_trial_data_NCT04809974_CF_Indocyanine_green_ac.json,0.235368,trial_2
1204,Fluvoxamine,result_trial_data_NCT04809974_CF_Fluvoxamine.json,0.235362,trial_2
