rank,drug,file,P_drug_gt_placebo,P_placebo_gt_drug
914,Clioquinol,result_trial_data_NCT04880161_CF_Clioquinol.json,0.709794,0.290206
915,Captopril,result_trial_data_NCT04880161_CF_Captopril.json,0.709727,0.290273
916,Digitoxin,result_trial_data_NCT04880161_CF_Digitoxin.json,0.708512,0.291488
917,Doxycycline,result_trial_data_NCT04880161_CF_Doxycycline.json,0.708343,0.291657
918,Oxymetazoline,result_trial_data_NCT04880161_CF_Oxymetazoline.json,0.707146,0.292854
919,Procaine,result_trial_data_NCT04880161_CF_Procaine.json,0.706724,0.293276
920,Deserpidine,result_trial_data_NCT04880161_CF_Deserpidine.json,0.706561,0.293439
921,Iprindole,result_trial_data_NCT04880161_CF_Iprindole.json,0.706183,0.293817
922,Alvimopan,result_trial_data_NCT04880161_CF_Alvimopan.json,0.706112,0.293888
923,Trandolapril,result_trial_data_NCT04880161_CF_Trandolapril.json,0.706052,0.293948
924,Reserpine,result_trial_data_NCT04880161_CF_Reserpine.json,0.705895,0.294105
925,Colfosceril_palmitat,result_trial_data_NCT04880161_CF_Colfosceril_palmitat.json,0.705744,0.294256
926,Cephaloglycin,result_trial_data_NCT04880161_CF_Cephaloglycin.json,0.705520,0.294480
927,Pefloxacin,result_trial_data_NCT04880161_CF_Pefloxacin.json,0.705499,0.294501
928,Rimonabant,result_trial_data_NCT04880161_CF_Rimonabant.json,0.705479,0.294521
929,Dexamethasone_acetat,result_trial_data_NCT04880161_CF_Dexamethasone_acetat.json,0.705359,0.294641
930,Roflumilast,result_trial_data_NCT04880161_CF_Roflumilast.json,0.705314,0.294686
931,Vasopressin,result_trial_data_NCT04880161_CF_Vasopressin.json,0.705196,0.294804
932,Pyrvinium,result_trial_data_NCT04880161_CF_Pyrvinium.json,0.704786,0.295214
933,Buflomedil,result_trial_data_NCT04880161_CF_Buflomedil.json,0.704767,0.295233
934,Sofosbuvir,result_trial_data_NCT04880161_CF_Sofosbuvir.json,0.704733,0.295267
935,Thimerosal,result_trial_data_NCT04880161_CF_Thimerosal.json,0.704574,0.295426
936,Entecavir,result_trial_data_NCT04880161_CF_Entecavir.json,0.704198,0.295802
937,Lidocaine,result_trial_data_NCT04880161_CF_Lidocaine.json,0.703308,0.296692
938,Lamivudine,result_trial_data_NCT04880161_CF_Lamivudine.json,0.703248,0.296752
939,Hydroxyprogesterone_,result_trial_data_NCT04880161_CF_Hydroxyprogesterone_.json,0.703182,0.296818
940,Bergapten,result_trial_data_NCT04880161_CF_Bergapten.json,0.702635,0.297365
941,Cefuroxime,result_trial_data_NCT04880161_CF_Cefuroxime.json,0.702566,0.297434
942,Proglumide,result_trial_data_NCT04880161_CF_Proglumide.json,0.702532,0.297468
943,Tofacitinib,result_trial_data_NCT04880161_CF_Tofacitinib.json,0.702430,0.297570
944,Xipamide,result_trial_data_NCT04880161_CF_Xipamide.json,0.702069,0.297931
945,Phenoxymethylpenicil,result_trial_data_NCT04880161_CF_Phenoxymethylpenicil.json,0.701900,0.298100
946,Gemfibrozil,result_trial_data_NCT04880161_CF_Gemfibrozil.json,0.701746,0.298254
947,Ambenonium,result_trial_data_NCT04880161_CF_Ambenonium.json,0.701064,0.298936
948,Piretanide,result_trial_data_NCT04880161_CF_Piretanide.json,0.701044,0.298956
949,Mefenamic_acid,result_trial_data_NCT04880161_CF_Mefenamic_acid.json,0.700931,0.299069
950,Sumatriptan,result_trial_data_NCT04880161_CF_Sumatriptan.json,0.700782,0.299218
951,Tegaserod,result_trial_data_NCT04880161_CF_Tegaserod.json,0.700505,0.299495
952,Oxypertine,result_trial_data_NCT04880161_CF_Oxypertine.json,0.700364,0.299636
953,Phenoxybenzamine,result_trial_data_NCT04880161_CF_Phenoxybenzamine.json,0.700349,0.299651
954,Rilmenidine,result_trial_data_NCT04880161_CF_Rilmenidine.json,0.700255,0.299745
955,Mezlocillin,result_trial_data_NCT04880161_CF_Mezlocillin.json,0.699795,0.300205
956,Trovafloxacin,result_trial_data_NCT04880161_CF_Trovafloxacin.json,0.699375,0.300625
957,Meptazinol,result_trial_data_NCT04880161_CF_Meptazinol.json,0.698896,0.301104
958,Selenomethionine,result_trial_data_NCT04880161_CF_Selenomethionine.json,0.698486,0.301514
959,Phenylbutazone,result_trial_data_NCT04880161_CF_Phenylbutazone.json,0.698385,0.301615
960,Amrinone,result_trial_data_NCT04880161_CF_Amrinone.json,0.698299,0.301701
961,Cyclacillin,result_trial_data_NCT04880161_CF_Cyclacillin.json,0.698208,0.301792
962,Pentostatin,result_trial_data_NCT04880161_CF_Pentostatin.json,0.698158,0.301842
963,Sulfamethazine,result_trial_data_NCT04880161_CF_Sulfamethazine.json,0.697652,0.302348
964,Glycerin,result_trial_data_NCT04880161_CF_Glycerin.json,0.697606,0.302394
965,Albendazole,result_trial_data_NCT04880161_CF_Albendazole.json,0.696368,0.303632
966,Adapalene,result_trial_data_NCT04880161_CF_Adapalene.json,0.696232,0.303768
967,Masitinib,result_trial_data_NCT04880161_CF_Masitinib.json,0.696120,0.303880
968,Tetracycline,result_trial_data_NCT04880161_CF_Tetracycline.json,0.695689,0.304311
969,Sulfamethizole,result_trial_data_NCT04880161_CF_Sulfamethizole.json,0.695575,0.304425
970,Dihydrostreptomycin,result_trial_data_NCT04880161_CF_Dihydrostreptomycin.json,0.695505,0.304495
971,Aminophenazone,result_trial_data_NCT04880161_CF_Aminophenazone.json,0.694798,0.305202
972,Carprofen,result_trial_data_NCT04880161_CF_Carprofen.json,0.694738,0.305262
973,Hydroquinone,result_trial_data_NCT04880161_CF_Hydroquinone.json,0.694630,0.305370
974,Nalidixic_acid,result_trial_data_NCT04880161_CF_Nalidixic_acid.json,0.694572,0.305428
975,Amineptine,result_trial_data_NCT04880161_CF_Amineptine.json,0.694380,0.305620
976,Methylprednisolone_h,result_trial_data_NCT04880161_CF_Methylprednisolone_h.json,0.694035,0.305965
977,Ceftazidime,result_trial_data_NCT04880161_CF_Ceftazidime.json,0.694011,0.305989
978,Amodiaquine,result_trial_data_NCT04880161_CF_Amodiaquine.json,0.693696,0.306304
979,Loracarbef,result_trial_data_NCT04880161_CF_Loracarbef.json,0.693691,0.306309
980,Gallamine_triethiodi,result_trial_data_NCT04880161_CF_Gallamine_triethiodi.json,0.693609,0.306391
981,Pargyline,result_trial_data_NCT04880161_CF_Pargyline.json,0.693286,0.306714
982,Mizolastine,result_trial_data_NCT04880161_CF_Mizolastine.json,0.693214,0.306786
983,Quinagolide,result_trial_data_NCT04880161_CF_Quinagolide.json,0.692949,0.307051
984,Dienestrol,result_trial_data_NCT04880161_CF_Dienestrol.json,0.692826,0.307174
985,Meclofenamic_acid,result_trial_data_NCT04880161_CF_Meclofenamic_acid.json,0.692774,0.307226
986,Ritodrine,result_trial_data_NCT04880161_CF_Ritodrine.json,0.692679,0.307321
987,Cystine,result_trial_data_NCT04880161_CF_Cystine.json,0.692433,0.307567
988,Phthalylsulfathiazol,result_trial_data_NCT04880161_CF_Phthalylsulfathiazol.json,0.692359,0.307641
989,Rifamycin,result_trial_data_NCT04880161_CF_Rifamycin.json,0.692318,0.307682
990,Pheniramine,result_trial_data_NCT04880161_CF_Pheniramine.json,0.692261,0.307739
991,Benserazide,result_trial_data_NCT04880161_CF_Benserazide.json,0.692246,0.307754
992,Metrizamide,result_trial_data_NCT04880161_CF_Metrizamide.json,0.691986,0.308014
993,Hexachlorophene,result_trial_data_NCT04880161_CF_Hexachlorophene.json,0.691776,0.308224
994,Dinoprostone,result_trial_data_NCT04880161_CF_Dinoprostone.json,0.691713,0.308287
995,Acamprosate,result_trial_data_NCT04880161_CF_Acamprosate.json,0.691380,0.308620
996,Rotigotine,result_trial_data_NCT04880161_CF_Rotigotine.json,0.691152,0.308848
997,Sulfamethoxypyridazi,result_trial_data_NCT04880161_CF_Sulfamethoxypyridazi.json,0.691062,0.308938
998,Lisinopril,result_trial_data_NCT04880161_CF_Lisinopril.json,0.690640,0.309360
999,Glimepiride,result_trial_data_NCT04880161_CF_Glimepiride.json,0.690405,0.309595
1000,Cetylpyridinium,result_trial_data_NCT04880161_CF_Cetylpyridinium.json,0.690103,0.309897
1001,Mupirocin,result_trial_data_NCT04880161_CF_Mupirocin.json,0.689931,0.310069
1002,Obeticholic_acid,result_trial_data_NCT04880161_CF_Obeticholic_acid.json,0.689912,0.310088
1003,Azelastine,result_trial_data_NCT04880161_CF_Azelastine.json,0.689615,0.310385
1004,Periciazine,result_trial_data_NCT04880161_CF_Periciazine.json,0.689564,0.310436
1005,Metronidazole,result_trial_data_NCT04880161_CF_Metronidazole.json,0.689284,0.310716
1006,Protriptyline,result_trial_data_NCT04880161_CF_Protriptyline.json,0.688880,0.311120
1007,Benzylpenicillin,result_trial_data_NCT04880161_CF_Benzylpenicillin.json,0.688863,0.311137
1008,Diethylpropion,result_trial_data_NCT04880161_CF_Diethylpropion.json,0.688676,0.311324
1009,Diacerein,result_trial_data_NCT04880161_CF_Diacerein.json,0.688530,0.311470
1010,Mebhydrolin,result_trial_data_NCT04880161_CF_Mebhydrolin.json,0.688348,0.311652
1011,Tamsulosin,result_trial_data_NCT04880161_CF_Tamsulosin.json,0.688211,0.311789
1012,Fluocinolone_acetoni,result_trial_data_NCT04880161_CF_Fluocinolone_acetoni.json,0.688132,0.311868
1013,Oxybutynin,result_trial_data_NCT04880161_CF_Oxybutynin.json,0.687645,0.312355
1014,Cyclopentolate,result_trial_data_NCT04880161_CF_Cyclopentolate.json,0.687588,0.312412
1015,Medroxyprogesterone_,result_trial_data_NCT04880161_CF_Medroxyprogesterone_.json,0.687540,0.312460
1016,Bromperidol,result_trial_data_NCT04880161_CF_Bromperidol.json,0.687320,0.312680
1017,Estradiol_cypionate,result_trial_data_NCT04880161_CF_Estradiol_cypionate.json,0.687112,0.312888
1018,Tacrolimus,result_trial_data_NCT04880161_CF_Tacrolimus.json,0.687050,0.312950
1019,Tazarotene,result_trial_data_NCT04880161_CF_Tazarotene.json,0.686773,0.313227
1020,Rimexolone,result_trial_data_NCT04880161_CF_Rimexolone.json,0.686626,0.313374
1021,Sulfinpyrazone,result_trial_data_NCT04880161_CF_Sulfinpyrazone.json,0.686311,0.313689
1022,Clofazimine,result_trial_data_NCT04880161_CF_Clofazimine.json,0.686192,0.313808
1023,Penbutolol,result_trial_data_NCT04880161_CF_Penbutolol.json,0.686107,0.313893
1024,Ergotamine,result_trial_data_NCT04880161_CF_Ergotamine.json,0.685510,0.314490
1025,Butamben,result_trial_data_NCT04880161_CF_Butamben.json,0.685311,0.314689
1026,Alosetron,result_trial_data_NCT04880161_CF_Alosetron.json,0.685261,0.314739
1027,Torasemide,result_trial_data_NCT04880161_CF_Torasemide.json,0.685046,0.314954
1028,Antipyrine,result_trial_data_NCT04880161_CF_Antipyrine.json,0.684883,0.315117
1029,Oxybenzone,result_trial_data_NCT04880161_CF_Oxybenzone.json,0.684717,0.315283
1030,Spectinomycin,result_trial_data_NCT04880161_CF_Spectinomycin.json,0.684709,0.315291
1031,Chlorpropamide,result_trial_data_NCT04880161_CF_Chlorpropamide.json,0.684688,0.315312
1032,Quinestrol,result_trial_data_NCT04880161_CF_Quinestrol.json,0.684302,0.315698
1033,Methionine,result_trial_data_NCT04880161_CF_Methionine.json,0.683769,0.316231
1034,Tolazamide,result_trial_data_NCT04880161_CF_Tolazamide.json,0.683544,0.316456
1035,Benzylpenicilloyl_po,result_trial_data_NCT04880161_CF_Benzylpenicilloyl_po.json,0.683541,0.316459
1036,Hydroxyamphetamine,result_trial_data_NCT04880161_CF_Hydroxyamphetamine.json,0.683432,0.316568
1037,Megestrol_acetate,result_trial_data_NCT04880161_CF_Megestrol_acetate.json,0.683407,0.316593
1038,Adefovir_dipivoxil,result_trial_data_NCT04880161_CF_Adefovir_dipivoxil.json,0.683325,0.316675
1039,Dextrothyroxine,result_trial_data_NCT04880161_CF_Dextrothyroxine.json,0.683232,0.316768
1040,Ethinamate,result_trial_data_NCT04880161_CF_Ethinamate.json,0.683083,0.316917
1041,Chenodeoxycholic_aci,result_trial_data_NCT04880161_CF_Chenodeoxycholic_aci.json,0.682984,0.317016
1042,Oxamniquine,result_trial_data_NCT04880161_CF_Oxamniquine.json,0.682840,0.317160
1043,Deflazacort,result_trial_data_NCT04880161_CF_Deflazacort.json,0.682605,0.317395
1044,Sulfamerazine,result_trial_data_NCT04880161_CF_Sulfamerazine.json,0.682567,0.317433
1045,Fentanyl,result_trial_data_NCT04880161_CF_Fentanyl.json,0.682482,0.317518
1046,Atenolol,result_trial_data_NCT04880161_CF_Atenolol.json,0.682400,0.317600
1047,Naltrexone,result_trial_data_NCT04880161_CF_Naltrexone.json,0.682255,0.317745
1048,Carbenoxolone,result_trial_data_NCT04880161_CF_Carbenoxolone.json,0.681505,0.318495
1049,Lansoprazole,result_trial_data_NCT04880161_CF_Lansoprazole.json,0.681396,0.318604
1050,Trospium,result_trial_data_NCT04880161_CF_Trospium.json,0.681326,0.318674
1051,Cefsulodin,result_trial_data_NCT04880161_CF_Cefsulodin.json,0.681305,0.318695
1052,Gliclazide,result_trial_data_NCT04880161_CF_Gliclazide.json,0.681113,0.318887
1053,Dopamine,result_trial_data_NCT04880161_CF_Dopamine.json,0.680647,0.319353
1054,Thioridazine,result_trial_data_NCT04880161_CF_Thioridazine.json,0.680471,0.319529
1055,Troglitazone,result_trial_data_NCT04880161_CF_Troglitazone.json,0.680260,0.319740
1056,Methyprylon,result_trial_data_NCT04880161_CF_Methyprylon.json,0.679961,0.320039
1057,Imidapril,result_trial_data_NCT04880161_CF_Imidapril.json,0.679734,0.320266
1058,Pivampicillin,result_trial_data_NCT04880161_CF_Pivampicillin.json,0.679732,0.320268
1059,Ceftriaxone,result_trial_data_NCT04880161_CF_Ceftriaxone.json,0.679603,0.320397
1060,Mycophenolate_mofeti,result_trial_data_NCT04880161_CF_Mycophenolate_mofeti.json,0.679401,0.320599
1061,Pyrimethamine,result_trial_data_NCT04880161_CF_Pyrimethamine.json,0.679354,0.320646
1062,Chlorphenesin_carbam,result_trial_data_NCT04880161_CF_Chlorphenesin_carbam.json,0.679059,0.320941
1063,Haloperidol,result_trial_data_NCT04880161_CF_Haloperidol.json,0.678943,0.321057
1064,Norethindrone_enanth,result_trial_data_NCT04880161_CF_Norethindrone_enanth.json,0.678713,0.321287
1065,Fenoldopam,result_trial_data_NCT04880161_CF_Fenoldopam.json,0.678707,0.321293
1066,Zolmitriptan,result_trial_data_NCT04880161_CF_Zolmitriptan.json,0.678333,0.321667
1067,Glibornuride,result_trial_data_NCT04880161_CF_Glibornuride.json,0.678262,0.321738
1068,Indapamide,result_trial_data_NCT04880161_CF_Indapamide.json,0.677959,0.322041
1069,Estramustine_phospha,result_trial_data_NCT04880161_CF_Estramustine_phospha.json,0.677856,0.322144
1070,Niclosamide,result_trial_data_NCT04880161_CF_Niclosamide.json,0.677499,0.322501
1071,Fipexide,result_trial_data_NCT04880161_CF_Fipexide.json,0.677108,0.322892
1072,Asenapine,result_trial_data_NCT04880161_CF_Asenapine.json,0.676411,0.323589
1073,Nadolol,result_trial_data_NCT04880161_CF_Nadolol.json,0.675978,0.324022
1074,Hexylresorcinol,result_trial_data_NCT04880161_CF_Hexylresorcinol.json,0.675406,0.324594
1075,Nicergoline,result_trial_data_NCT04880161_CF_Nicergoline.json,0.675275,0.324725
1076,Ouabain,result_trial_data_NCT04880161_CF_Ouabain.json,0.675129,0.324871
1077,Clobutinol,result_trial_data_NCT04880161_CF_Clobutinol.json,0.674696,0.325304
1078,Nicotinamide,result_trial_data_NCT04880161_CF_Nicotinamide.json,0.674233,0.325767
1079,Risedronic_acid,result_trial_data_NCT04880161_CF_Risedronic_acid.json,0.674185,0.325815
1080,Temafloxacin,result_trial_data_NCT04880161_CF_Temafloxacin.json,0.674084,0.325916
1081,Thiabendazole,result_trial_data_NCT04880161_CF_Thiabendazole.json,0.673922,0.326078
1082,Isocarboxazid,result_trial_data_NCT04880161_CF_Isocarboxazid.json,0.673895,0.326105
1083,Tizanidine,result_trial_data_NCT04880161_CF_Tizanidine.json,0.673786,0.326214
1084,Dyphylline,result_trial_data_NCT04880161_CF_Dyphylline.json,0.673494,0.326506
1085,Hydrocodone,result_trial_data_NCT04880161_CF_Hydrocodone.json,0.673415,0.326585
1086,Epalrestat,result_trial_data_NCT04880161_CF_Epalrestat.json,0.673275,0.326725
1087,Cyclobenzaprine,result_trial_data_NCT04880161_CF_Cyclobenzaprine.json,0.673125,0.326875
1088,Astemizole,result_trial_data_NCT04880161_CF_Astemizole.json,0.673017,0.326983
1089,Phenmetrazine,result_trial_data_NCT04880161_CF_Phenmetrazine.json,0.672898,0.327102
1090,Etomidate,result_trial_data_NCT04880161_CF_Etomidate.json,0.672790,0.327210
1091,Sulpiride,result_trial_data_NCT04880161_CF_Sulpiride.json,0.672712,0.327288
1092,Cysteine,result_trial_data_NCT04880161_CF_Cysteine.json,0.672599,0.327401
1093,Fostamatinib,result_trial_data_NCT04880161_CF_Fostamatinib.json,0.672524,0.327476
1094,Cyproheptadine,result_trial_data_NCT04880161_CF_Cyproheptadine.json,0.672259,0.327741
1095,Upadacitinib,result_trial_data_NCT04880161_CF_Upadacitinib.json,0.671830,0.328170
1096,Teneligliptin,result_trial_data_NCT04880161_CF_Teneligliptin.json,0.671511,0.328489
1097,Alcuronium,result_trial_data_NCT04880161_CF_Alcuronium.json,0.671286,0.328714
1098,Olodaterol,result_trial_data_NCT04880161_CF_Olodaterol.json,0.671060,0.328940
1099,Lofexidine,result_trial_data_NCT04880161_CF_Lofexidine.json,0.670883,0.329117
1100,Vitamin_A,result_trial_data_NCT04880161_CF_Vitamin_A.json,0.670484,0.329516
1101,Butobarbital,result_trial_data_NCT04880161_CF_Butobarbital.json,0.670362,0.329638
1102,Zinc_sulfate__unspec,result_trial_data_NCT04880161_CF_Zinc_sulfate__unspec.json,0.670032,0.329968
1103,Fusidic_acid,result_trial_data_NCT04880161_CF_Fusidic_acid.json,0.669995,0.330005
1104,Trioxsalen,result_trial_data_NCT04880161_CF_Trioxsalen.json,0.669987,0.330013
1105,Benziodarone,result_trial_data_NCT04880161_CF_Benziodarone.json,0.669980,0.330020
1106,Metharbital,result_trial_data_NCT04880161_CF_Metharbital.json,0.669959,0.330041
1107,Pyrazinamide,result_trial_data_NCT04880161_CF_Pyrazinamide.json,0.669794,0.330206
1108,Zalcitabine,result_trial_data_NCT04880161_CF_Zalcitabine.json,0.669785,0.330215
1109,Histamine,result_trial_data_NCT04880161_CF_Histamine.json,0.669202,0.330798
1110,Halcinonide,result_trial_data_NCT04880161_CF_Halcinonide.json,0.668946,0.331054
1111,Naloxone,result_trial_data_NCT04880161_CF_Naloxone.json,0.668521,0.331479
1112,Topiramate,result_trial_data_NCT04880161_CF_Topiramate.json,0.668415,0.331585
1113,Sulfathiourea,result_trial_data_NCT04880161_CF_Sulfathiourea.json,0.668398,0.331602
1114,Pemirolast,result_trial_data_NCT04880161_CF_Pemirolast.json,0.668385,0.331615
1115,Proscillaridin,result_trial_data_NCT04880161_CF_Proscillaridin.json,0.668233,0.331767
1116,Miglitol,result_trial_data_NCT04880161_CF_Miglitol.json,0.668209,0.331791
1117,Ketorolac,result_trial_data_NCT04880161_CF_Ketorolac.json,0.668022,0.331978
1118,Mestranol,result_trial_data_NCT04880161_CF_Mestranol.json,0.667928,0.332072
1119,Chlorobutanol,result_trial_data_NCT04880161_CF_Chlorobutanol.json,0.667825,0.332175
1120,Chlorzoxazone,result_trial_data_NCT04880161_CF_Chlorzoxazone.json,0.667200,0.332800
1121,Zinc_chloride,result_trial_data_NCT04880161_CF_Zinc_chloride.json,0.666991,0.333009
1122,Nimesulide,result_trial_data_NCT04880161_CF_Nimesulide.json,0.666865,0.333135
1123,Pentagastrin,result_trial_data_NCT04880161_CF_Pentagastrin.json,0.666853,0.333147
1124,Diethylcarbamazine,result_trial_data_NCT04880161_CF_Diethylcarbamazine.json,0.666799,0.333201
1125,Clebopride,result_trial_data_NCT04880161_CF_Clebopride.json,0.666550,0.333450
1126,Ademetionine,result_trial_data_NCT04880161_CF_Ademetionine.json,0.666167,0.333833
1127,Colistin,result_trial_data_NCT04880161_CF_Colistin.json,0.666129,0.333871
1128,Bethanechol,result_trial_data_NCT04880161_CF_Bethanechol.json,0.665986,0.334014
1129,Suprofen,result_trial_data_NCT04880161_CF_Suprofen.json,0.664897,0.335103
1130,Pergolide,result_trial_data_NCT04880161_CF_Pergolide.json,0.664653,0.335347
1131,Salicylic_acid,result_trial_data_NCT04880161_CF_Salicylic_acid.json,0.664432,0.335568
1132,Didanosine,result_trial_data_NCT04880161_CF_Didanosine.json,0.664370,0.335630
1133,Cilastatin,result_trial_data_NCT04880161_CF_Cilastatin.json,0.664361,0.335639
1134,Aminohippuric_acid,result_trial_data_NCT04880161_CF_Aminohippuric_acid.json,0.664310,0.335690
1135,Zinc,result_trial_data_NCT04880161_CF_Zinc.json,0.664166,0.335834
1136,Methenamine,result_trial_data_NCT04880161_CF_Methenamine.json,0.664077,0.335923
1137,Metaxalone,result_trial_data_NCT04880161_CF_Metaxalone.json,0.663619,0.336381
1138,Prucalopride,result_trial_data_NCT04880161_CF_Prucalopride.json,0.663583,0.336417
1139,Droperidol,result_trial_data_NCT04880161_CF_Droperidol.json,0.663495,0.336505
1140,Tepotinib,result_trial_data_NCT04880161_CF_Tepotinib.json,0.663417,0.336583
1141,Almotriptan,result_trial_data_NCT04880161_CF_Almotriptan.json,0.662906,0.337094
1142,Zomepirac,result_trial_data_NCT04880161_CF_Zomepirac.json,0.662400,0.337600
1143,Amisulpride,result_trial_data_NCT04880161_CF_Amisulpride.json,0.662358,0.337642
1144,Fosinopril,result_trial_data_NCT04880161_CF_Fosinopril.json,0.661795,0.338205
1145,Pirprofen,result_trial_data_NCT04880161_CF_Pirprofen.json,0.661701,0.338299
1146,Diphenidol,result_trial_data_NCT04880161_CF_Diphenidol.json,0.661549,0.338451
1147,Mycophenolic_acid,result_trial_data_NCT04880161_CF_Mycophenolic_acid.json,0.661524,0.338476
1148,Telotristat,result_trial_data_NCT04880161_CF_Telotristat.json,0.661374,0.338626
1149,Oxprenolol,result_trial_data_NCT04880161_CF_Oxprenolol.json,0.661073,0.338927
1150,Remoxipride,result_trial_data_NCT04880161_CF_Remoxipride.json,0.661069,0.338931
1151,Dicoumarol,result_trial_data_NCT04880161_CF_Dicoumarol.json,0.660990,0.339010
1152,Candesartan_cilexeti,result_trial_data_NCT04880161_CF_Candesartan_cilexeti.json,0.660923,0.339077
1153,Tropicamide,result_trial_data_NCT04880161_CF_Tropicamide.json,0.660672,0.339328
1154,Amlexanox,result_trial_data_NCT04880161_CF_Amlexanox.json,0.660413,0.339587
1155,Cianidanol,result_trial_data_NCT04880161_CF_Cianidanol.json,0.660343,0.339657
1156,Tenoxicam,result_trial_data_NCT04880161_CF_Tenoxicam.json,0.660296,0.339704
1157,Chlormezanone,result_trial_data_NCT04880161_CF_Chlormezanone.json,0.660277,0.339723
1158,Thiethylperazine,result_trial_data_NCT04880161_CF_Thiethylperazine.json,0.660272,0.339728
1159,Diclofenamide,result_trial_data_NCT04880161_CF_Diclofenamide.json,0.660079,0.339921
1160,Sulfabenzamide,result_trial_data_NCT04880161_CF_Sulfabenzamide.json,0.659778,0.340222
1161,Phenolphthalein,result_trial_data_NCT04880161_CF_Phenolphthalein.json,0.659596,0.340404
1162,Ornidazole,result_trial_data_NCT04880161_CF_Ornidazole.json,0.659095,0.340905
1163,Desloratadine,result_trial_data_NCT04880161_CF_Desloratadine.json,0.659036,0.340964
1164,Sulfapyridine,result_trial_data_NCT04880161_CF_Sulfapyridine.json,0.658877,0.341123
1165,Hydrochlorothiazide,result_trial_data_NCT04880161_CF_Hydrochlorothiazide.json,0.658193,0.341807
1166,Levobunolol,result_trial_data_NCT04880161_CF_Levobunolol.json,0.658192,0.341808
1167,Haloprogin,result_trial_data_NCT04880161_CF_Haloprogin.json,0.658134,0.341866
1168,Cephalexin,result_trial_data_NCT04880161_CF_Cephalexin.json,0.657596,0.342404
1169,Misoprostol,result_trial_data_NCT04880161_CF_Misoprostol.json,0.657289,0.342711
1170,Isoprenaline,result_trial_data_NCT04880161_CF_Isoprenaline.json,0.657186,0.342814
1171,Iproniazid,result_trial_data_NCT04880161_CF_Iproniazid.json,0.656677,0.343323
1172,Orphenadrine,result_trial_data_NCT04880161_CF_Orphenadrine.json,0.656523,0.343477
1173,Ceforanide,result_trial_data_NCT04880161_CF_Ceforanide.json,0.656313,0.343687
1174,Folic_acid,result_trial_data_NCT04880161_CF_Folic_acid.json,0.656183,0.343817
1175,Prenylamine,result_trial_data_NCT04880161_CF_Prenylamine.json,0.655873,0.344127
1176,Clomipramine,result_trial_data_NCT04880161_CF_Clomipramine.json,0.655847,0.344153
1177,Benzphetamine,result_trial_data_NCT04880161_CF_Benzphetamine.json,0.655661,0.344339
1178,Methantheline,result_trial_data_NCT04880161_CF_Methantheline.json,0.654953,0.345047
1179,Fenofibrate,result_trial_data_NCT04880161_CF_Fenofibrate.json,0.654597,0.345403
1180,Benzonatate,result_trial_data_NCT04880161_CF_Benzonatate.json,0.654468,0.345532
1181,Ziprasidone,result_trial_data_NCT04880161_CF_Ziprasidone.json,0.654354,0.345646
1182,Azithromycin,result_trial_data_NCT04880161_CF_Azithromycin.json,0.654130,0.345870
1183,Calcipotriol,result_trial_data_NCT04880161_CF_Calcipotriol.json,0.653852,0.346148
1184,Dextropropoxyphene,result_trial_data_NCT04880161_CF_Dextropropoxyphene.json,0.653827,0.346173
1185,Indoprofen,result_trial_data_NCT04880161_CF_Indoprofen.json,0.653572,0.346428
1186,Fluspirilene,result_trial_data_NCT04880161_CF_Fluspirilene.json,0.653244,0.346756
1187,Vilanterol,result_trial_data_NCT04880161_CF_Vilanterol.json,0.652956,0.347044
1188,Levamlodipine,result_trial_data_NCT04880161_CF_Levamlodipine.json,0.652835,0.347165
1189,Mercaptopurine,result_trial_data_NCT04880161_CF_Mercaptopurine.json,0.652311,0.347689
1190,Tobramycin,result_trial_data_NCT04880161_CF_Tobramycin.json,0.651926,0.348074
1191,Icosapent_ethyl,result_trial_data_NCT04880161_CF_Icosapent_ethyl.json,0.651778,0.348222
1192,Clavulanic_acid,result_trial_data_NCT04880161_CF_Clavulanic_acid.json,0.651725,0.348275
1193,Polyvinyl_alcohol,result_trial_data_NCT04880161_CF_Polyvinyl_alcohol.json,0.651487,0.348513
1194,Gentian_violet_catio,result_trial_data_NCT04880161_CF_Gentian_violet_catio.json,0.651373,0.348627
1195,Xanomeline,result_trial_data_NCT04880161_CF_Xanomeline.json,0.651285,0.348715
1196,Talbutal,result_trial_data_NCT04880161_CF_Talbutal.json,0.651242,0.348758
1197,Sodium_aurothiomalat,result_trial_data_NCT04880161_CF_Sodium_aurothiomalat.json,0.651022,0.348978
1198,Chlordiazepoxide,result_trial_data_NCT04880161_CF_Chlordiazepoxide.json,0.650951,0.349049
1199,Glymidine,result_trial_data_NCT04880161_CF_Glymidine.json,0.650666,0.349334
1200,Clindamycin,result_trial_data_NCT04880161_CF_Clindamycin.json,0.650338,0.349662
1201,Zinc_acetate,result_trial_data_NCT04880161_CF_Zinc_acetate.json,0.650239,0.349761
1202,Nomifensine,result_trial_data_NCT04880161_CF_Nomifensine.json,0.650188,0.349812
1203,Phenformin,result_trial_data_NCT04880161_CF_Phenformin.json,0.650169,0.349831
1204,Mirtazapine,result_trial_data_NCT04880161_CF_Mirtazapine.json,0.650117,0.349883
1205,Dexpanthenol,result_trial_data_NCT04880161_CF_Dexpanthenol.json,0.649877,0.350123
1206,Practolol,result_trial_data_NCT04880161_CF_Practolol.json,0.649605,0.350395
1207,Dexibuprofen,result_trial_data_NCT04880161_CF_Dexibuprofen.json,0.649256,0.350744
