rank	drug	file_base	safety_score	efficacy_score	ae_score	safety_norm	efficacy_norm	ae_inverse_norm	composite_score
1253	Clofedanol	NCT04880161_CF_Clofedanol	0.608306	0.638065	5.176423520129172	0.0	0.4361553966210626	0.0	0.17446215864842507
1254	Thiothixene	NCT04880161_CF_Thiothixene	0.608306	0.637826	5.176423520129172	0.0	0.4357736769981186	0.0	0.17430947079924744
1255	Bepotastine	NCT04880161_CF_Bepotastine	0.608306	0.637782	5.176423520129172	0.0	0.43570340225581916	0.0	0.17428136090232768
1256	Selegiline	NCT04880161_CF_Selegiline	0.608306	0.637696	5.176423520129172	0.0	0.4355660470776888	0.0	0.17422641883107554
1257	Grepafloxacin	NCT04880161_CF_Grepafloxacin	0.608306	0.637462	5.176423520129172	0.0	0.435192313220915	0.0	0.17407692528836602
1258	Edrophonium	NCT04880161_CF_Edrophonium	0.608306	0.63707	5.176423520129172	0.0	0.43456622915315746	0.0	0.173826491661263
1259	Pentolinium	NCT04880161_CF_Pentolinium	0.608306	0.637058	5.176423520129172	0.0	0.4345470633143485	0.0	0.17381882532573942
1260	Sulfisoxazole	NCT04880161_CF_Sulfisoxazole	0.608306	0.637004	5.176423520129172	0.0	0.43446081703970846	0.0	0.1737843268158834
1261	Acetohexamide	NCT04880161_CF_Acetohexamide	0.608306	0.636759	5.176423520129172	0.0	0.43406951449735987	0.0	0.17362780579894396
1262	Acetazolamide	NCT04880161_CF_Acetazolamide	0.608306	0.636314	5.176423520129172	0.0	0.43335878130819633	0.0	0.17334351252327854
1263	Methyldopa	NCT04880161_CF_Methyldopa	0.608306	0.636303	5.176423520129172	0.0	0.4333412126226214	0.0	0.17333648504904856
1264	Isoxicam	NCT04880161_CF_Isoxicam	0.608306	0.63614	5.176423520129172	0.0	0.4330808766454672	0.0	0.17323235065818687
1265	Talampicillin	NCT04880161_CF_Talampicillin	0.608306	0.635512	5.176423520129172	0.0	0.4320778644144676	0.0	0.17283114576578706
1266	Tibolone	NCT04880161_CF_Tibolone	0.608306	0.635195	5.176423520129172	0.0	0.4315715668392656	0.0	0.17262862673570625
1267	Mianserin	NCT04880161_CF_Mianserin	0.608306	0.634819	5.176423520129172	0.0	0.4309710372232533	0.0	0.17238841488930134
1268	Istradefylline	NCT04880161_CF_Istradefylline	0.608306	0.634723	5.176423520129172	0.0	0.43081771051278206	0.0	0.17232708420511283
1269	Capsaicin	NCT04880161_CF_Capsaicin	0.608306	0.634407	5.176423520129172	0.0	0.43031301009081424	0.0	0.1721252040363257
1270	Fexofenadine	NCT04880161_CF_Fexofenadine	0.608306	0.634275	5.176423520129172	0.0	0.4301021858639162	0.0	0.17204087434556647
1271	Mexiletine	NCT04880161_CF_Mexiletine	0.608306	0.633889	5.176423520129172	0.0	0.42948568471556303	0.0	0.17179427388622523
1272	Arformoterol	NCT04880161_CF_Arformoterol	0.608306	0.63369	5.176423520129172	0.0	0.4291678512219819	0.0	0.17166714048879278
1273	Toloxatone	NCT04880161_CF_Toloxatone	0.608306	0.633678	5.176423520129172	0.0	0.42914868538317297	0.0	0.1716594741532692
1274	Sulfanilamide	NCT04880161_CF_Sulfanilamide	0.608306	0.633431	5.176423520129172	0.0	0.4287541885343563	0.0	0.17150167541374253
1275	Acetylcarnitine	NCT04880161_CF_Acetylcarnitine	0.608306	0.633391	5.176423520129172	0.0	0.4286903024049934	0.0	0.17147612096199738
1276	Ibandronate	NCT04880161_CF_Ibandronate	0.608306	0.633361	5.176423520129172	0.0	0.428642387807971	0.0	0.1714569551231884
1277	Thenalidine	NCT04880161_CF_Thenalidine	0.608306	0.633271	5.176423520129172	0.0	0.4284986440169043	0.0	0.17139945760676173
1278	Metoprolol	NCT04880161_CF_Metoprolol	0.608306	0.633176	5.176423520129172	0.0	0.42834691445966705	0.0	0.17133876578386684
1279	Pancuronium	NCT04880161_CF_Pancuronium	0.608306	0.633139	5.176423520129172	0.0	0.4282878197900063	0.0	0.17131512791600254
1280	Pyridoxine	NCT04880161_CF_Pyridoxine	0.608306	0.632812	5.176423520129172	0.0	0.42776555068246364	0.0	0.17110622027298547
1281	Cantharidin	NCT04880161_CF_Cantharidin	0.608306	0.631855	5.176423520129172	0.0	0.42623707503745334	0.0	0.17049483001498134
1282	Methapyrilene	NCT04880161_CF_Methapyrilene	0.608306	0.631575	5.176423520129172	0.0	0.4257898721319121	0.0	0.17031594885276485
1283	Pilocarpine	NCT04880161_CF_Pilocarpine	0.608306	0.631027	5.176423520129172	0.0	0.42491463215963865	0.0	0.16996585286385546
1284	Cefamandole	NCT04880161_CF_Cefamandole	0.608306	0.63056	5.176423520129172	0.0	0.4241687615993254	0.0	0.16966750463973015
1285	Azatadine	NCT04880161_CF_Azatadine	0.608306	0.63029	5.176423520129172	0.0	0.423737530226125	0.0	0.16949501209045
1286	Calcitriol	NCT04880161_CF_Calcitriol	0.608306	0.629975	5.176423520129172	0.0	0.42323442695739105	0.0	0.16929377078295643
1287	Sulfadoxine	NCT04880161_CF_Sulfadoxine	0.608306	0.629414	5.176423520129172	0.0	0.4223384239930748	0.0	0.16893536959722993
1288	Promethazine	NCT04880161_CF_Promethazine	0.608306	0.628595	5.176423520129172	0.0	0.42103035549436685	0.0	0.16841214219774675
1289	Acipimox	NCT04880161_CF_Acipimox	0.608306	0.628546	5.176423520129172	0.0	0.4209520949858972	0.0	0.16838083799435888
1290	Secobarbital	NCT04880161_CF_Secobarbital	0.608306	0.628518	5.176423520129172	0.0	0.42090737469534306	0.0	0.16836294987813724
1291	Carbamoylcholine	NCT04880161_CF_Carbamoylcholine	0.608306	0.628015	5.176423520129172	0.0	0.420104006618603	0.0	0.1680416026474412
1292	Desogestrel	NCT04880161_CF_Desogestrel	0.608306	0.627978	5.176423520129172	0.0	0.4200449119489423	0.0	0.16801796477957692
1293	Antazoline	NCT04880161_CF_Antazoline	0.608306	0.627395	5.176423520129172	0.0	0.4191137716134762	0.0	0.1676455086453905
1294	Rosiglitazone	NCT04880161_CF_Rosiglitazone	0.608306	0.627288	5.176423520129172	0.0	0.41894287621743	0.0	0.167577150486972
1295	Fluocinonide	NCT04880161_CF_Fluocinonide	0.608306	0.626804	5.176423520129172	0.0	0.4181698540521375	0.0	0.167267941620855
1296	Metolazone	NCT04880161_CF_Metolazone	0.608306	0.626537	5.176423520129172	0.0	0.4177434141386393	0.0	0.16709736565545574
1297	Sulfadiazine	NCT04880161_CF_Sulfadiazine	0.608306	0.626191	5.176423520129172	0.0	0.41719079911964924	0.0	0.1668763196478597
1298	Terfenadine	NCT04880161_CF_Terfenadine	0.608306	0.626002	5.176423520129172	0.0	0.41688893715840875	0.0	0.1667555748633635
1299	Phenindamine	NCT04880161_CF_Phenindamine	0.608306	0.625976	5.176423520129172	0.0	0.41684741117432283	0.0	0.16673896446972913
1300	Prednisone	NCT04880161_CF_Prednisone	0.608306	0.625944	5.176423520129172	0.0	0.41679630227083236	0.0	0.16671852090833295
1301	Diphemanil	NCT04880161_CF_Diphemanil	0.608306	0.625648	5.176423520129172	0.0	0.41632354491354606	0.0	0.16652941796541842
1302	Ciclesonide	NCT04880161_CF_Ciclesonide	0.608306	0.62538	5.176423520129172	0.0	0.4158955078468139	0.0	0.16635820313872557
1303	Dexfenfluramine	NCT04880161_CF_Dexfenfluramine	0.608306	0.625335	5.176423520129172	0.0	0.4158236359512804	0.0	0.16632945438051217
1304	Dydrogesterone	NCT04880161_CF_Dydrogesterone	0.608306	0.62531	5.176423520129172	0.0	0.4157837071204286	0.0	0.16631348284817146
1305	Butabarbital	NCT04880161_CF_Butabarbital	0.608306	0.625222	5.176423520129172	0.0	0.41564315763583	0.0	0.166257263054332
1306	Diphenylpyraline	NCT04880161_CF_Diphenylpyraline	0.608306	0.625106	5.176423520129172	0.0	0.4154578878606772	0.0	0.1661831551442709
1307	Phentermine	NCT04880161_CF_Phentermine	0.608306	0.624955	5.176423520129172	0.0	0.41521671772233176	0.0	0.1660866870889327
1308	Triclabendazole	NCT04880161_CF_Triclabendazole	0.608306	0.624497	5.176423520129172	0.0	0.41448522154112505	0.0	0.16579408861645004
1309	Hyoscyamine	NCT04880161_CF_Hyoscyamine	0.608306	0.624472	5.176423520129172	0.0	0.41444529271027325	0.0	0.1657781170841093
1310	Amcinonide	NCT04880161_CF_Amcinonide	0.608306	0.624064	5.176423520129172	0.0	0.4137936541907703	0.0	0.16551746167630813
1311	Acrivastine	NCT04880161_CF_Acrivastine	0.608306	0.623788	5.176423520129172	0.0	0.4133528398981655	0.0	0.16534113595926622
1312	Netilmicin	NCT04880161_CF_Netilmicin	0.608306	0.623516	5.176423520129172	0.0	0.4129184142184969	0.0	0.16516736568739876
1313	Nizatidine	NCT04880161_CF_Nizatidine	0.608306	0.623472	5.176423520129172	0.0	0.4128481394761977	0.0	0.16513925579047908
1314	Clonidine	NCT04880161_CF_Clonidine	0.608306	0.62328	5.176423520129172	0.0	0.41254148605525504	0.0	0.16501659442210204
1315	Procyclidine	NCT04880161_CF_Procyclidine	0.608306	0.622363	5.176423520129172	0.0	0.41107689653960783	0.0	0.16443075861584314
1316	Pranlukast	NCT04880161_CF_Pranlukast	0.608306	0.621704	5.176423520129172	0.0	0.41002437255835206	0.0	0.16400974902334084
1317	Amoxicillin	NCT04880161_CF_Amoxicillin	0.608306	0.621379	5.176423520129172	0.0	0.40950529775727745	0.0	0.16380211910291098
1318	Glutethimide	NCT04880161_CF_Glutethimide	0.608306	0.621365	5.176423520129172	0.0	0.4094829376120003	0.0	0.16379317504480012
1319	Moxisylyte	NCT04880161_CF_Moxisylyte	0.608306	0.620974	5.176423520129172	0.0	0.40885845069747684	0.0	0.16354338027899074
1320	Lornoxicam	NCT04880161_CF_Lornoxicam	0.608306	0.620944	5.176423520129172	0.0	0.40881053610045465	0.0	0.16352421444018186
1321	Metamizole	NCT04880161_CF_Metamizole	0.608306	0.619557	5.176423520129172	0.0	0.40659528456479177	0.0	0.16263811382591672
1322	Omeprazole	NCT04880161_CF_Omeprazole	0.608306	0.619539	5.176423520129172	0.0	0.40656653580657826	0.0	0.1626266143226313
1323	Sulindac	NCT04880161_CF_Sulindac	0.608306	0.619507	5.176423520129172	0.0	0.406515426903088	0.0	0.1626061707612352
1324	Isoetharine	NCT04880161_CF_Isoetharine	0.608306	0.619136	5.176423520129172	0.0	0.4059228830532459	0.0	0.16236915322129838
1325	Mometasone_furoate	NCT04880161_CF_Mometasone_furoate	0.608306	0.618864	5.176423520129172	0.0	0.4054884573735773	0.0	0.16219538294943092
1326	Spironolactone	NCT04880161_CF_Spironolactone	0.608306	0.618591	5.176423520129172	0.0	0.4050524345406747	0.0	0.1620209738162699
1327	Cyproterone_acetate	NCT04880161_CF_Cyproterone_acetate	0.608306	0.618589	5.176423520129172	0.0	0.40504924023420663	0.0	0.16201969609368266
1328	Amiloride	NCT04880161_CF_Amiloride	0.608306	0.618435	5.176423520129172	0.0	0.40480327863615884	0.0	0.16192131145446353
1329	Perphenazine	NCT04880161_CF_Perphenazine	0.608306	0.61811	5.176423520129172	0.0	0.40428420383508445	0.0	0.1617136815340338
1330	Ceftizoxime	NCT04880161_CF_Ceftizoxime	0.608306	0.61806	5.176423520129172	0.0	0.40420434617338064	0.0	0.16168173846935227
1331	Dihydroergocristine	NCT04880161_CF_Dihydroergocristine	0.608306	0.618047	5.176423520129172	0.0	0.4041835831813376	0.0	0.16167343327253506
1332	Dihydrocodeine	NCT04880161_CF_Dihydrocodeine	0.608306	0.618035	5.176423520129172	0.0	0.40416441734252867	0.0	0.16166576693701148
1333	Imipramine	NCT04880161_CF_Imipramine	0.608306	0.617908	5.176423520129172	0.0	0.4039615788818011	0.0	0.16158463155272046
1334	Loteprednol_etabonat	NCT04880161_CF_Loteprednol_etabonat	0.608306	0.61759	5.176423520129172	0.0	0.403453684153365	0.0	0.16138147366134603
1335	Erdosteine	NCT04880161_CF_Erdosteine	0.608306	0.617086	5.176423520129172	0.0	0.402648718923391	0.0	0.1610594875693564
1336	Butriptyline	NCT04880161_CF_Butriptyline	0.608306	0.617044	5.176423520129172	0.0	0.40258163848755985	0.0	0.16103265539502395
1337	Propiomazine	NCT04880161_CF_Propiomazine	0.608306	0.616787	5.176423520129172	0.0	0.4021711701064023	0.0	0.16086846804256094
1338	Medrysone	NCT04880161_CF_Medrysone	0.608306	0.616498	5.176423520129172	0.0	0.4017095928217545	0.0	0.16068383712870182
1339	Dexchlorpheniramine_	NCT04880161_CF_Dexchlorpheniramine_	0.608306	0.616329	5.176423520129172	0.0	0.40143967392519575	0.0	0.1605758695700783
1340	Flufenamic_acid	NCT04880161_CF_Flufenamic_acid	0.608306	0.616085	5.176423520129172	0.0	0.40104996853608127	0.0	0.16041998741443253
1341	Sulfadimethoxine	NCT04880161_CF_Sulfadimethoxine	0.608306	0.616037	5.176423520129172	0.0	0.40097330518084556	0.0	0.16038932207233825
1342	Salsalate	NCT04880161_CF_Salsalate	0.608306	0.615741	5.176423520129172	0.0	0.40050054782355926	0.0	0.16020021912942373
1343	Nedocromil	NCT04880161_CF_Nedocromil	0.608306	0.615295	5.176423520129172	0.0	0.39978821748116167	0.0	0.15991528699246468
1344	Sulfacetamide	NCT04880161_CF_Sulfacetamide	0.608306	0.615077	5.176423520129172	0.0	0.3994400380761331	0.0	0.15977601523045326
1345	Minaprine	NCT04880161_CF_Minaprine	0.608306	0.615035	5.176423520129172	0.0	0.39937295764030195	0.0	0.1597491830561208
1346	Cefmenoxime	NCT04880161_CF_Cefmenoxime	0.608306	0.615033	5.176423520129172	0.0	0.39936976333383384	0.0	0.15974790533353356
1347	Tafenoquine	NCT04880161_CF_Tafenoquine	0.608306	0.614898	5.176423520129172	0.0	0.3991541476472335	0.0	0.1596616590588934
1348	Prednicarbate	NCT04880161_CF_Prednicarbate	0.608306	0.61456	5.176423520129172	0.0	0.398614309854116	0.0	0.1594457239416464
1349	Methscopolamine	NCT04880161_CF_Methscopolamine	0.608306	0.61381	5.176423520129172	0.0	0.39741644492855926	0.0	0.15896657797142372
1350	Bendroflumethiazide	NCT04880161_CF_Bendroflumethiazide	0.608306	0.613663	5.176423520129172	0.0	0.39718166340315014	0.0	0.15887266536126007
1351	Ibuprofen	NCT04880161_CF_Ibuprofen	0.608306	0.613349	5.176423520129172	0.0	0.39668015728765055	0.0	0.15867206291506022
1352	Propantheline	NCT04880161_CF_Propantheline	0.608306	0.61306	5.176423520129172	0.0	0.39621858000300275	0.0	0.1584874320012011
1353	Methocarbamol	NCT04880161_CF_Methocarbamol	0.608306	0.612571	5.176423520129172	0.0	0.3954375720715397	0.0	0.1581750288286159
1354	Thiamine	NCT04880161_CF_Thiamine	0.608306	0.61237	5.176423520129172	0.0	0.39511654427149046	0.0	0.15804661770859618
1355	Pseudoephedrine	NCT04880161_CF_Pseudoephedrine	0.608306	0.612038	5.176423520129172	0.0	0.39458628939777735	0.0	0.15783451575911095
1356	Cefoperazone	NCT04880161_CF_Cefoperazone	0.608306	0.611878	5.176423520129172	0.0	0.3943307448803254	0.0	0.15773229795213017
1357	Doxepin	NCT04880161_CF_Doxepin	0.608306	0.611801	5.176423520129172	0.0	0.39420776408130154	0.0	0.15768310563252064
1358	Trihexyphenidyl	NCT04880161_CF_Trihexyphenidyl	0.608306	0.611562	5.176423520129172	0.0	0.3938260444583575	0.0	0.157530417783343
1359	Kappadione	NCT04880161_CF_Kappadione	0.608306	0.611326	5.176423520129172	0.0	0.39344911629511564	0.0	0.15737964651804626
1360	Ifenprodil	NCT04880161_CF_Ifenprodil	0.608306	0.610964	5.176423520129172	0.0	0.3928709468243802	0.0	0.15714837872975207
1361	Zanamivir	NCT04880161_CF_Zanamivir	0.608306	0.610932	5.176423520129172	0.0	0.39281983792088987	0.0	0.15712793516835596
1362	Meloxicam	NCT04880161_CF_Meloxicam	0.608306	0.610262	5.176423520129172	0.0	0.39174974525405915	0.0	0.15669989810162366
1363	Acitretin	NCT04880161_CF_Acitretin	0.608306	0.609808	5.176423520129172	0.0	0.3910246376857889	0.0	0.15640985507431557
1364	Benoxaprofen	NCT04880161_CF_Benoxaprofen	0.608306	0.609524	5.176423520129172	0.0	0.3905710461673113	0.0	0.15622841846692453
1365	Orciprenaline	NCT04880161_CF_Orciprenaline	0.608306	0.609451	5.176423520129172	0.0	0.3904544539812238	0.0	0.15618178159248952
1366	Hexetidine	NCT04880161_CF_Hexetidine	0.608306	0.60935	5.176423520129172	0.0	0.39029314150458216	0.0	0.15611725660183287
1367	Zileuton	NCT04880161_CF_Zileuton	0.608306	0.608908	5.176423520129172	0.0	0.38958719977512085	0.0	0.15583487991004835
1368	Cromoglicic_acid	NCT04880161_CF_Cromoglicic_acid	0.608306	0.608865	5.176423520129172	0.0	0.38951852218605554	0.0	0.15580740887442224
1369	Carbidopa	NCT04880161_CF_Carbidopa	0.608306	0.608705	5.176423520129172	0.0	0.38926297766860357	0.0	0.15570519106744143
1370	Iopanoic_acid	NCT04880161_CF_Iopanoic_acid	0.608306	0.608475	5.176423520129172	0.0	0.3888956324247661	0.0	0.15555825296990644
1371	Salmeterol	NCT04880161_CF_Salmeterol	0.608306	0.608279	5.176423520129172	0.0	0.38858259039088733	0.0	0.15543303615635495
1372	Betazole	NCT04880161_CF_Betazole	0.608306	0.607279	5.176423520129172	0.0	0.3869854371568117	0.0	0.1547941748627247
1373	Bufexamac	NCT04880161_CF_Bufexamac	0.608306	0.607276	5.176423520129172	0.0	0.38698064569710955	0.0	0.15479225827884383
1374	Azathioprine	NCT04880161_CF_Azathioprine	0.608306	0.607224	5.176423520129172	0.0	0.3868975937289375	0.0	0.15475903749157502
1375	Ergoloid_mesylate	NCT04880161_CF_Ergoloid_mesylate	0.608306	0.607023	5.176423520129172	0.0	0.38657656592888834	0.0	0.15463062637155534
1376	Epinastine	NCT04880161_CF_Epinastine	0.608306	0.606315	5.176423520129172	0.0	0.3854457814391629	0.0	0.15417831257566517
1377	Chlormadinone_acetat	NCT04880161_CF_Chlormadinone_acetat	0.608306	0.605278	5.176423520129172	0.0	0.38378953353542644	0.0	0.1535158134141706
1378	Fluoxymesterone	NCT04880161_CF_Fluoxymesterone	0.608306	0.60527	5.176423520129172	0.0	0.3837767563095538	0.0	0.15351070252382154
1379	Perazine	NCT04880161_CF_Perazine	0.608306	0.605237	5.176423520129172	0.0	0.3837240502528294	0.0	0.15348962010113176
1380	Ursodeoxycholic_acid	NCT04880161_CF_Ursodeoxycholic_acid	0.608306	0.605154	5.176423520129172	0.0	0.38359148653440106	0.0	0.15343659461376044
1381	Alimemazine	NCT04880161_CF_Alimemazine	0.608306	0.605104	5.176423520129172	0.0	0.3835116288726973	0.0	0.15340465154907892
1382	Tramadol	NCT04880161_CF_Tramadol	0.608306	0.604585	5.176423520129172	0.0	0.38268270634421214	0.0	0.15307308253768487
1383	Diclofenac	NCT04880161_CF_Diclofenac	0.608306	0.604065	5.176423520129172	0.0	0.3818521866624927	0.0	0.15274087466499708
1384	Pantoprazole	NCT04880161_CF_Pantoprazole	0.608306	0.6038	5.176423520129172	0.0	0.38142894105546277	0.0	0.1525715764221851
1385	Dexchlorpheniramine	NCT04880161_CF_Dexchlorpheniramine	0.608306	0.603612	5.176423520129172	0.0	0.3811286762474566	0.0	0.15245147049898267
1386	Cisapride	NCT04880161_CF_Cisapride	0.608306	0.603189	5.176423520129172	0.0	0.38045308042944254	0.0	0.15218123217177704
1387	Suloctidil	NCT04880161_CF_Suloctidil	0.608306	0.603044	5.176423520129172	0.0	0.38022149321050164	0.0	0.15208859728420066
1388	Methotrimeprazine	NCT04880161_CF_Methotrimeprazine	0.608306	0.602924	5.176423520129172	0.0	0.38002983482241254	0.0	0.15201193392896503
1389	Cyclopenthiazide	NCT04880161_CF_Cyclopenthiazide	0.608306	0.602893	5.176423520129172	0.0	0.37998032307215623	0.0	0.15199212922886252
1390	Sparteine	NCT04880161_CF_Sparteine	0.608306	0.602613	5.176423520129172	0.0	0.37953312016661495	0.0	0.15181324806664598
1391	Tienilic_acid	NCT04880161_CF_Tienilic_acid	0.608306	0.602501	5.176423520129172	0.0	0.3793542390043985	0.0	0.15174169560175943
1392	Tridihexethyl	NCT04880161_CF_Tridihexethyl	0.608306	0.602129	5.176423520129172	0.0	0.3787600980013225	0.0	0.15150403920052902
1393	Bacampicillin	NCT04880161_CF_Bacampicillin	0.608306	0.60189	5.176423520129172	0.0	0.37837837837837845	0.0	0.1513513513513514
1394	Homatropine_methylbr	NCT04880161_CF_Homatropine_methylbr	0.608306	0.601412	5.176423520129172	0.0	0.37761493913249017	0.0	0.15104597565299607
1395	Lanatoside_C	NCT04880161_CF_Lanatoside_C	0.608306	0.60131	5.176423520129172	0.0	0.3774520295026146	0.0	0.15098081180104583
1396	Dosulepin	NCT04880161_CF_Dosulepin	0.608306	0.600776	5.176423520129172	0.0	0.37659914967561814	0.0	0.15063965987024727
1397	Cefonicid	NCT04880161_CF_Cefonicid	0.608306	0.600475	5.176423520129172	0.0	0.3761184065521614	0.0	0.15044736262086456
1398	Mequitazine	NCT04880161_CF_Mequitazine	0.608306	0.600438	5.176423520129172	0.0	0.3760593118825007	0.0	0.15042372475300028
1399	Dopexamine	NCT04880161_CF_Dopexamine	0.608306	0.600314	5.176423520129172	0.0	0.3758612648814753	0.0	0.15034450595259014
1400	Domiphen	NCT04880161_CF_Domiphen	0.608306	0.600307	5.176423520129172	0.0	0.3758500848088368	0.0	0.15034003392353473
1401	Trimipramine	NCT04880161_CF_Trimipramine	0.608306	0.599354	5.176423520129172	0.0	0.3743279977767628	0.0	0.14973119911070512
1402	Tolnaftate	NCT04880161_CF_Tolnaftate	0.608306	0.599096	5.176423520129172	0.0	0.37391593224237113	0.0	0.14956637289694846
1403	Cobalt_chloride	NCT04880161_CF_Cobalt_chloride	0.608306	0.598835	5.176423520129172	0.0	0.37349907524827747	0.0	0.14939963009931098
1404	Dimenhydrinate	NCT04880161_CF_Dimenhydrinate	0.608306	0.598138	5.176423520129172	0.0	0.3723858594441267	0.0	0.14895434377765068
1405	Ceftibuten	NCT04880161_CF_Ceftibuten	0.608306	0.598106	5.176423520129172	0.0	0.3723347505406364	0.0	0.14893390021625458
1406	Hydroxyzine	NCT04880161_CF_Hydroxyzine	0.608306	0.597605	5.176423520129172	0.0	0.3715345767703646	0.0	0.14861383070814585
1407	Chlorphentermine	NCT04880161_CF_Chlorphentermine	0.608306	0.597301	5.176423520129172	0.0	0.37104904218720547	0.0	0.1484196168748822
1408	Phenylpropanolamine	NCT04880161_CF_Phenylpropanolamine	0.608306	0.597061	5.176423520129172	0.0	0.3706657254110273	0.0	0.14826629016441092
1409	Cefotiam	NCT04880161_CF_Cefotiam	0.608306	0.59688	5.176423520129172	0.0	0.3703766406756597	0.0	0.1481506562702639
1410	Tubocurarine	NCT04880161_CF_Tubocurarine	0.608306	0.596494	5.176423520129172	0.0	0.36976013952730646	0.0	0.14790405581092259
1411	Olsalazine	NCT04880161_CF_Olsalazine	0.608306	0.595063	5.176423520129172	0.0	0.3674746132493444	0.0	0.14698984529973777
1412	Glyburide	NCT04880161_CF_Glyburide	0.608306	0.594136	5.176423520129172	0.0	0.3659940522013563	0.0	0.1463976208805425
1413	Benzquinamide	NCT04880161_CF_Benzquinamide	0.608306	0.594135	5.176423520129172	0.0	0.36599245504812217	0.0	0.14639698201924886
1414	Pyrantel	NCT04880161_CF_Pyrantel	0.608306	0.593316	5.176423520129172	0.0	0.36468438654941426	0.0	0.1458737546197657
1415	Nalfurafine	NCT04880161_CF_Nalfurafine	0.608306	0.593201	5.176423520129172	0.0	0.3645007139274956	0.0	0.14580028557099825
1416	Chlorothiazide	NCT04880161_CF_Chlorothiazide	0.608306	0.592557	5.176423520129172	0.0	0.36347214724475096	0.0	0.1453888588979004
1417	Drospirenone	NCT04880161_CF_Drospirenone	0.608306	0.592408	5.176423520129172	0.0	0.3632341714128738	0.0	0.14529366856514953
1418	Pentoxifylline	NCT04880161_CF_Pentoxifylline	0.608306	0.592404	5.176423520129172	0.0	0.36322778279993745	0.0	0.14529111311997497
1419	Acetaminophen	NCT04880161_CF_Acetaminophen	0.608306	0.592326	5.176423520129172	0.0	0.36310320484767955	0.0	0.14524128193907182
1420	Epinephrine	NCT04880161_CF_Epinephrine	0.608306	0.591811	5.176423520129172	0.0	0.36228067093213057	0.0	0.14491226837285223
1421	Alitretinoin	NCT04880161_CF_Alitretinoin	0.608306	0.591765	5.176423520129172	0.0	0.3622072018833631	0.0	0.14488288075334524
1422	Trimethoprim	NCT04880161_CF_Trimethoprim	0.608306	0.591056	5.176423520129172	0.0	0.36107482024040355	0.0	0.14442992809616143
1423	Flavoxate	NCT04880161_CF_Flavoxate	0.608306	0.591037	5.176423520129172	0.0	0.36104447432895614	0.0	0.14441778973158245
1424	Benzyl_benzoate	NCT04880161_CF_Benzyl_benzoate	0.608306	0.591034	5.176423520129172	0.0	0.36103968286925375	0.0	0.14441587314770152
1425	Flunisolide	NCT04880161_CF_Flunisolide	0.608306	0.590448	5.176423520129172	0.0	0.36010375107408554	0.0	0.14404150042963423
1426	Cefodizime	NCT04880161_CF_Cefodizime	0.608306	0.590307	5.176423520129172	0.0	0.3598785524680809	0.0	0.14395142098723238
1427	Montelukast	NCT04880161_CF_Montelukast	0.608306	0.590193	5.176423520129172	0.0	0.3596964769993962	0.0	0.14387859079975848
1428	Zotepine	NCT04880161_CF_Zotepine	0.608306	0.590166	5.176423520129172	0.0	0.3596533538620762	0.0	0.1438613415448305
1429	Buclizine	NCT04880161_CF_Buclizine	0.608306	0.589715	5.176423520129172	0.0	0.35893303775350816	0.0	0.14357321510140328
1430	Alverine	NCT04880161_CF_Alverine	0.608306	0.588883	5.176423520129172	0.0	0.35760420626275735	0.0	0.14304168250510294
1431	Loratadine	NCT04880161_CF_Loratadine	0.608306	0.588115	5.176423520129172	0.0	0.3563775925789873	0.0	0.14255103703159494
1432	Papaverine	NCT04880161_CF_Papaverine	0.608306	0.58808	5.176423520129172	0.0	0.3563216922157946	0.0	0.14252867688631785
1433	Cyclothiazide	NCT04880161_CF_Cyclothiazide	0.608306	0.588036	5.176423520129172	0.0	0.35625141747349526	0.0	0.14250056698939811
1434	Dapiprazole	NCT04880161_CF_Dapiprazole	0.608306	0.587601	5.176423520129172	0.0	0.35555665581667245	0.0	0.142222662326669
1435	Oseltamivir	NCT04880161_CF_Oseltamivir	0.608306	0.585886	5.176423520129172	0.0	0.3528175380202328	0.0	0.14112701520809312
1436	Methscopolamine_brom	NCT04880161_CF_Methscopolamine_brom	0.608306	0.585478	5.176423520129172	0.0	0.35216589950073	0.0	0.14086635980029202
1437	Pipenzolate	NCT04880161_CF_Pipenzolate	0.608306	0.585401	5.176423520129172	0.0	0.352042918701706	0.0	0.1408171674806824
1438	Triamcinolone	NCT04880161_CF_Triamcinolone	0.608306	0.585141	5.176423520129172	0.0	0.35162765886084646	0.0	0.1406510635443386
1439	Cimetidine	NCT04880161_CF_Cimetidine	0.608306	0.585056	5.176423520129172	0.0	0.35149190083595006	0.0	0.14059676033438004
1440	Triprolidine	NCT04880161_CF_Triprolidine	0.608306	0.584685	5.176423520129172	0.0	0.35089935698610797	0.0	0.1403597427944432
1441	Cevimeline	NCT04880161_CF_Cevimeline	0.608306	0.584611	5.176423520129172	0.0	0.35078116764678635	0.0	0.14031246705871456
1442	Pirenzepine	NCT04880161_CF_Pirenzepine	0.608306	0.584325	5.176423520129172	0.0	0.3503243818218407	0.0	0.1401297527287363
1443	Benfluorex	NCT04880161_CF_Benfluorex	0.608306	0.58369	5.176423520129172	0.0	0.3493101895182028	0.0	0.13972407580728113
1444	Phentolamine	NCT04880161_CF_Phentolamine	0.608306	0.58307	5.176423520129172	0.0	0.34831995451307585	0.0	0.13932798180523034
