cohort,file,drug_key
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,cilostazol
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,cisplatin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,clofarabine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,copanlisib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,copper
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,crizotinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,cytarabine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,dacarbazine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,dacomitinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,decitabine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,deferiprone
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,delafloxacin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,deoxycholic_acid
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,dipyridamole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,docetaxel
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,donepezil
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,doxorubicin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,econazole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,edaravone
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,entrectinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,epirubicin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,eptifibatide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,erlotinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,ethionamide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,ethosuximide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,etoposide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,everolimus
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,flucloxacillin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,fluorouracil
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,fulvestrant
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,galantamine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,gatifloxacin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,gefitinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,goserelin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,hydroxocobalamin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,idarubicin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,idebenone
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,ifosfamide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,indacaterol
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,indocyanine_green_ac
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,ipragliflozin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,irinotecan
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,isoflurophate
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,isradipine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,ketoconazole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,lapatinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,levetiracetam
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,linagliptin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,lincomycin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,linezolid
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,lomustine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,lovastatin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,lurasidone
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,malathion
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,meclizine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,melphalan
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,memantine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,miconazole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,midostaurin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,miltefosine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,mitomycin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,mitoxantrone
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,molsidomine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,moxifloxacin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,nafcillin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,naftifine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,neratinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,nicardipine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,nicorandil
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,nimodipine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,nintedanib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,niraparib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,olaparib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,olmutinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,omadacycline
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,osimertinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,oxacillin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,oxaliplatin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,paclitaxel
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,pazopanib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,perhexiline
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,permethrin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,phenazopyridine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,phenol
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,phylloquinone
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,physostigmine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,pimecrolimus
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,piracetam
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,pitavastatin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,prasugrel
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,procarbazine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,quizartinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,raloxifene
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,ramelteon
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,regadenoson
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,resveratrol
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,riboflavin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,riociguat
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,rivaroxaban
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,rizatriptan
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,romidepsin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,rosuvastatin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,ruboxistaurin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,rucaparib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,secnidazole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,selexipag
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,sirolimus
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,sorafenib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,staurosporine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,streptomycin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,streptozocin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,sunitinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,tadalafil
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,tavaborole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,tazemetostat
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,temozolomide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,temsirolimus
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,terconazole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,tigecycline
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,tirofiban
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,tivozanib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,topotecan
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,tranexamic_acid
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,trimetazidine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,triptorelin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,tyrosine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,uridine_triacetate
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,vancomycin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,vardenafil
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,varenicline
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,vinorelbine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,vorinostat
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,warfarin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q10.csv,zanubrutinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,acalabrutinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,acenocoumarol
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,acetylcholine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,acetylsalicylic_acid
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,adenosine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,afatinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,alogliptin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,amifostine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,aminoglutethimide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,aminolevulinic_acid
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,aminosalicylic_acid
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,amlodipine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,amorolfine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,amsacrine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,anastrozole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,apixaban
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,aripiprazole_lauroxi
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,arsenic_trioxide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ascorbic_acid
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,atomoxetine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,atorvastatin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,atp
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,axitinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,azacitidine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,azelaic_acid
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,azilsartan_medoxomil
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,aztreonam
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,bacitracin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,bazedoxifene
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,belinostat
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,bendamustine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,bendazac
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,bentiromide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,benzocaine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,benzoyl_peroxide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,betahistine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,bicalutamide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,bifonazole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,binimetinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,biotin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,bisindolylmaleimide_
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,bivalirudin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,bortezomib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,brexpiprazole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,brigatinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,bromfenac
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,bupivacaine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,butoconazole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,cabozantinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,canagliflozin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,capecitabine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,capivasertib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,capmatinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,carboplatin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,cariprazine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,carisoprodol
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,carmustine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,cefdinir
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,cefixime
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,chloramphenicol
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,chloroprocaine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ci_1040
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ciclopirox
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,cilostazol
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,cinnarizine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,cinoxacin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ciprofloxacin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,cisplatin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,clofarabine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,clopidogrel
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,clotrimazole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,cloxacillin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,cobimetinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,copanlisib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,copper
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,crizotinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,cyclophosphamide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,cytarabine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,dabigatran_etexilate
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,dacarbazine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,dacomitinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,dactinomycin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,daunorubicin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,decitabine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,deferiprone
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,delafloxacin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,deoxycholic_acid
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,dihydroergotamine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,diltiazem
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,dipyridamole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,docetaxel
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,donepezil
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,doxorubicin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,dronedarone
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,duvelisib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,econazole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,edaravone
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,encorafenib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,entrectinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,enzalutamide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,epirubicin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,eptifibatide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,erlotinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ertapenem
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,estradiol
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ethionamide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ethosuximide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,etoposide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,everolimus
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,exemestane
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ezetimibe
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,fesoterodine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,filgotinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,flavin_mononucleotid
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,flibanserin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,flucloxacillin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,fluconazole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,flumazenil
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,flunarizine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,fluorouracil
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,flutamide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,fluvastatin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,fosfomycin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,fulvestrant
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,galantamine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,gatifloxacin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,gefitinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,gemcitabine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,gemifloxacin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,goserelin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,gramicidin_d
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,griseofulvin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,guanabenz
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,guanfacine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,hydroxocobalamin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,hydroxyurea
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ibrutinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,idarubicin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,idebenone
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ifosfamide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,iloprost
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,indacaterol
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,indigotindisulfonic_
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,indocyanine_green_ac
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,infigratinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,iohexol
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ioxaglic_acid
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ipragliflozin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,irinotecan
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,isoflurophate
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,isosorbide_mononitra
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,isotretinoin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,isradipine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,itraconazole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ivabradine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ivermectin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ketanserin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ketoconazole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,lapatinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,lasmiditan
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,lenalidomide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,letrozole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,leucovorin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,leuprolide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,levetiracetam
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,levobupivacaine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,linagliptin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,lincomycin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,linezolid
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,lomustine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,loperamide
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,lorlatinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,lormetazepam
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,lovastatin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,loxapine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,lumacaftor
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,lurasidone
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,macitentan
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,malathion
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,mebendazole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,meclizine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,melphalan
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,memantine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,mepivacaine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,methylene_blue
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,methylergometrine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,mibefradil
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,miconazole
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,midostaurin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,migalastat
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,milrinone
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,miltefosine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,minoxidil
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,mitomycin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,mitoxantrone
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,molsidomine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,moricizine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,moxifloxacin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,nafcillin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,naftifine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,nefazodone
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,neostigmine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,neratinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,niacin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,nicardipine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,nicorandil
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,nifedipine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,nimodipine
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,nintedanib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,niraparib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,norgestrel
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,ofloxacin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,olaparib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,olmutinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,omadacycline
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,osimertinib
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,oxacillin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,oxaliplatin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,oxytocin
NCT04880161,NCT04880161_avoid_sensitivity_primary_q20.csv,paclitaxel
